time,지역,가게이름,아이디,주문내용,댓글,맛,양,배달,사진주소,sajang,ko_text,token_review,tagging,Noun,Adverb,Number,Verb,Adjective
2021년 06월 20일,당수동,코리엔탈깻잎두마리치킨-율천점,ad**님,"두마리 2가지맛 선택（뼈）/1(치킨선택1(간장),치킨선택2(（인기）양념))",리뷰이벤트 안 써서 콜라 업그레이드 못해서 아쉬어요 그래도 맛있었어요 근데 원래 깻잎은 그렇게 주는건가여 처음 먹어봤는데 작은 소스콩에 잘려진 깻잎이 덩그러니..,5,5,0,https://rev-static.yogiyo.co.kr/013606ed9e53abb5c790dcf8abd048d9_tn.jpg,사장님 답글이 없어요 ,리뷰이벤트 안 써서 콜라 업그레이드 못해서 아쉬어요 그래도 맛있었어요 근데 원래 깻잎은 그렇게 주는건가여 처음 먹어봤는데 작은 소스콩에 잘려진 깻잎이 덩그러니,"['리뷰', '이벤트', '안', '써서', '콜라', '업그레이드', '못', '해서', '아쉬어요', '그래도', '맛있었어요', '근데', '원래', '깻잎', '은', '그렇게', '주는', '건가', '여', '처음', '먹어', '봤는데', '작은', '소스', '콩', '에', '잘려진', '깻잎', '이', '덩', '그러니']","[('리뷰', 'Noun'), ('이벤트', 'Noun'), ('안', 'Noun'), ('써서', 'Verb'), ('콜라', 'Noun'), ('업그레이드', 'Noun'), ('못', 'VerbPrefix'), ('해서', 'Verb'), ('아쉬어요', 'Adjective'), ('그래도', 'Adverb'), ('맛있었어요', 'Adjective'), ('근데', 'Adverb'), ('원래', 'Noun'), ('깻잎', 'Noun'), ('은', 'Josa'), ('그렇게', 'Adverb'), ('주는', 'Verb'), ('건가', 'Noun'), ('여', 'Josa'), ('처음', 'Noun'), ('먹어', 'Verb'), ('봤는데', 'Verb'), ('작은', 'Adjective'), ('소스', 'Noun'), ('콩', 'Noun'), ('에', 'Josa'), ('잘려진', 'Verb'), ('깻잎', 'Noun'), ('이', 'Josa'), ('덩', 'Noun'), ('그러니', 'Adjective')]","['리뷰', '이벤트', '안', '콜라', '업그레이드', '원래', '깻잎', '건가', '처음', '소스', '콩', '깻잎', '덩']",",그래도,근데,그렇게",,",써서,해서,주는,먹어,봤는데,잘려진",",아쉬어요,맛있었어요,작은,그러니"
2021년 06월 20일,당수동,코리엔탈깻잎두마리치킨-율천점,85**님,"두마리 2가지맛 선택/1(치킨선택1(（BEST）수원 왕갈비치킨),치킨선택2(（NEW）로제퀸치킨))",맛있게 잘 먹었어요~,5,5,5,https://rev-static.yogiyo.co.kr/2ba6d69327e499d8cbeb53fff052b704_tn.jpg,사장님 답글이 없어요 ,맛있게 잘 먹었어요,"['맛있게', '잘', '먹었어요']","[('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹었어요', 'Verb')]",[],,,",잘,먹었어요",",맛있게"
2021년 06월 20일,당수동,코리엔탈깻잎두마리치킨-율천점,13**님,"치킨（선택）＋볶음밥＋춘권/1(치킨선택1(（인기）양념),볶음밥선택(김치볶음밥)),김말이 4개/1",배달 빠르고 맛있어요,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,배달 빠르고 맛있어요,"['배달', '빠르고', '맛있어요']","[('배달', 'Noun'), ('빠르고', 'Adjective'), ('맛있어요', 'Adjective')]",['배달'],,,,",빠르고,맛있어요"
2021년 06월 20일,당수동,코리엔탈깻잎두마리치킨-율천점,we**님,"두마리 2가지맛 선택/1(치킨선택1(（BEST）수원 왕갈비치킨),치킨선택2(고추쏘핫))",바삭하고 양념이 더 맛있어졌어요^^,5,5,5,https://rev-static.yogiyo.co.kr/cd7cd398e980133a6dc0674c660d7582_tn.jpg,사장님 답글이 없어요 ,바삭하고 양념이 더 맛있어졌어요,"['바삭', '하고', '양념', '이', '더', '맛있어졌어요']","[('바삭', 'Noun'), ('하고', 'Josa'), ('양념', 'Noun'), ('이', 'Josa'), ('더', 'Noun'), ('맛있어졌어요', 'Adjective')]","['바삭', '양념', '더']",,,,",맛있어졌어요"
2021년 06월 19일,당수동,코리엔탈깻잎두마리치킨-율천점,wl**님,"두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(후라이드))",맛있당👏먹고 남아서 내일 아침에 불닭이랑 또 먹어야지😆,5,5,5,https://rev-static.yogiyo.co.kr/97dd34908bc93d8e2d36ab72e8edd455_tn.jpg,사장님 답글이 없어요 ,맛있당먹고 남아서 내일 아침에 불닭이랑 또 먹어야지,"['맛있당', '먹고', '남아', '서', '내일', '아침', '에', '불닭', '이랑', '또', '먹어야지']","[('맛있당', 'Adjective'), ('먹고', 'Verb'), ('남아', 'Noun'), ('서', 'Josa'), ('내일', 'Noun'), ('아침', 'Noun'), ('에', 'Josa'), ('불닭', 'Noun'), ('이랑', 'Josa'), ('또', 'Noun'), ('먹어야지', 'Verb')]","['남아', '내일', '아침', '불닭', '또']",,,",먹고,먹어야지",",맛있당"
2021년 06월 19일,당수동,코리엔탈깻잎두마리치킨-율천점,tm**님,"[블랙라벨]로제퀸치킨 두마리 세트/1(치킨선택1(불마왕치킨),사이드추가(허니버터콘너겟 8개))",매번시키는곳~~ 맛도좋고 양도많아서 좋아요,5,5,5,https://rev-static.yogiyo.co.kr/49da1be8e5601389baed86031fce3eb3_tn.jpg,사장님 답글이 없어요 ,매번시키는곳 맛도좋고 양도많아서 좋아요,"['매번', '시키는', '곳', '맛', '도', '좋고', '양도', '많아서', '좋아요']","[('매번', 'Noun'), ('시키는', 'Verb'), ('곳', 'Noun'), ('맛', 'Noun'), ('도', 'Josa'), ('좋고', 'Adjective'), ('양도', 'Noun'), ('많아서', 'Adjective'), ('좋아요', 'Adjective')]","['매번', '곳', '맛', '양도']",,,",시키는",",좋고,많아서,좋아요"
2021년 06월 19일,당수동,코리엔탈깻잎두마리치킨-율천점,tr**님,한마리 1가지맛 선택/1(치킨선택1(후라이드)),깻잎과 순살의 절묘한 만남 너무 좋네요. 정말 맛있어요. 배달하시는분은 다른분으로 바꾸는게 좋을듯해요. 문앞에 놔달라고 안했는데 문앞에두고 문열면 쏟아지게 문앞에 바짝 놨구요. 심지어 바닥에 신문이라도 까는게 아니라 그냥 두고 갔더라구요. 너무 불쾌했어요. 참고하셔요.,5,5,1,https://rev-static.yogiyo.co.kr/16ef761854fd73ee86d53fcf7922a4bc_tn.jpg,사장님 답글이 없어요 ,깻잎과 순살의 절묘한 만남 너무 좋네요 정말 맛있어요 배달하시는분은 다른분으로 바꾸는게 좋을듯해요 문앞에 놔달라고 안했는데 문앞에두고 문열면 쏟아지게 문앞에 바짝 놨구요 심지어 바닥에 신문이라도 까는게 아니라 그냥 두고 갔더라구요 너무 불쾌했어요 참고하셔요,"['깻잎', '과', '순', '살의', '절묘한', '만남', '너무', '좋네요', '정말', '맛있어요', '배달', '하시는', '분', '은', '다른', '분', '으로', '바꾸는게', '좋을듯', '해', '요', '문', '앞', '에', '놔', '달라', '고', '안', '했는데', '문', '앞', '에두', '고', '문', '열', '면', '쏟아지게', '문', '앞', '에', '바짝', '놨구', '요', '심지어', '바닥', '에', '신문', '이라도', '까는게', '아니라', '그냥', '두고', '갔더라구요', '너무', '불쾌했어요', '참고', '하셔요']","[('깻잎', 'Noun'), ('과', 'Josa'), ('순', 'Modifier'), ('살의', 'Noun'), ('절묘한', 'Adjective'), ('만남', 'Noun'), ('너무', 'Adverb'), ('좋네요', 'Adjective'), ('정말', 'Noun'), ('맛있어요', 'Adjective'), ('배달', 'Noun'), ('하시는', 'Verb'), ('분', 'Noun'), ('은', 'Josa'), ('다른', 'Modifier'), ('분', 'Noun'), ('으로', 'Josa'), ('바꾸는게', 'Verb'), ('좋을듯', 'Adjective'), ('해', 'Noun'), ('요', 'Josa'), ('문', 'Modifier'), ('앞', 'Noun'), ('에', 'Josa'), ('놔', 'Verb'), ('달라', 'Noun'), ('고', 'Josa'), ('안', 'VerbPrefix'), ('했는데', 'Verb'), ('문', 'Modifier'), ('앞', 'Noun'), ('에두', 'Noun'), ('고', 'Josa'), ('문', 'Modifier'), ('열', 'Noun'), ('면', 'Josa'), ('쏟아지게', 'Verb'), ('문', 'Modifier'), ('앞', 'Noun'), ('에', 'Josa'), ('바짝', 'Noun'), ('놨구', 'Noun'), ('요', 'Josa'), ('심지어', 'Noun'), ('바닥', 'Noun'), ('에', 'Josa'), ('신문', 'Noun'), ('이라도', 'Josa'), ('까는게', 'Verb'), ('아니라', 'Adjective'), ('그냥', 'Noun'), ('두고', 'Verb'), ('갔더라구요', 'Verb'), ('너무', 'Adverb'), ('불쾌했어요', 'Adjective'), ('참고', 'Noun'), ('하셔요', 'Verb')]","['깻잎', '살의', '만남', '정말', '배달', '분', '분', '해', '앞', '달라', '앞', '에두', '열', '앞', '바짝', '놨구', '심지어', '바닥', '신문', '그냥', '참고']",",너무,너무",,",하시는,바꾸는게,놔,했는데,쏟아지게,까는게,두고,갔더라구요,하셔요",",절묘한,좋네요,맛있어요,좋을듯,아니라,불쾌했어요"
2021년 06월 19일,당수동,코리엔탈깻잎두마리치킨-율천점,an**님,"두마리 2가지맛 선택/1(치킨선택1(（BEST）수원 왕갈비치킨),치킨선택2(양파크리미치킨))",푸짐하고 둘 다 맛있어요 특히 양파크리미가 안맵고 아삭한 양파랑 소스가 넘 잘어울려요,5,5,0,https://rev-static.yogiyo.co.kr/b9f6526feeb288db06ef676eeec8d04a_tn.jpg,사장님 답글이 없어요 ,푸짐하고 둘 다 맛있어요 특히 양파크리미가 안맵고 아삭한 양파랑 소스가 넘 잘어울려요,"['푸', '짐', '하고', '둘', '다', '맛있어요', '특히', '양파', '크리미', '가', '안', '맵고', '아', '삭', '한', '양파', '랑', '소스', '가', '넘', '잘', '어울려요']","[('푸', 'Verb'), ('짐', 'Noun'), ('하고', 'Josa'), ('둘', 'Noun'), ('다', 'Adverb'), ('맛있어요', 'Adjective'), ('특히', 'Adverb'), ('양파', 'Noun'), ('크리미', 'Noun'), ('가', 'Josa'), ('안', 'VerbPrefix'), ('맵고', 'Verb'), ('아', 'Exclamation'), ('삭', 'Noun'), ('한', 'Josa'), ('양파', 'Noun'), ('랑', 'Josa'), ('소스', 'Noun'), ('가', 'Josa'), ('넘', 'Verb'), ('잘', 'VerbPrefix'), ('어울려요', 'Verb')]","['짐', '둘', '양파', '크리미', '삭', '양파', '소스']",",다,특히",,",푸,맵고,넘,어울려요",",맛있어요"
2021년 06월 19일,당수동,코리엔탈깻잎두마리치킨-율천점,yo**님,한마리 1가지맛 선택/1(치킨선택1(후라이드)),뼈 후라이든 줄 알았는데ㅜ 글구 이 작은 깻잎은 무슨 의미죠??? 어떻게 먹어야 좋을까요??,3,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,뼈 후라이든 줄 알았는데ㅜ 글구 이 작은 깻잎은 무슨 의미죠 어떻게 먹어야 좋을까요,"['뼈', '후', '라이', '든', '줄', '알았는데', 'ㅜ', '글구', '이', '작은', '깻잎', '은', '무슨', '의미', '죠', '어떻게', '먹어야', '좋을까요']","[('뼈', 'Noun'), ('후', 'Noun'), ('라이', 'Noun'), ('든', 'Josa'), ('줄', 'Noun'), ('알았는데', 'Verb'), ('ㅜ', 'KoreanParticle'), ('글구', 'Noun'), ('이', 'Noun'), ('작은', 'Adjective'), ('깻잎', 'Noun'), ('은', 'Josa'), ('무슨', 'Noun'), ('의미', 'Noun'), ('죠', 'Josa'), ('어떻게', 'Adjective'), ('먹어야', 'Verb'), ('좋을까요', 'Adjective')]","['뼈', '후', '라이', '줄', '글구', '이', '깻잎', '무슨', '의미']",,,",알았는데,먹어야",",작은,어떻게,좋을까요"
2021년 06월 19일,당수동,코리엔탈깻잎두마리치킨-율천점,tm**님,"두마리 2가지맛 선택/1(치킨선택1(（NEW）로제퀸치킨),치킨선택2(불마왕치킨))",많은양 좋은맛 빠른배달 굿,5,5,5,https://rev-static.yogiyo.co.kr/71f570afa40b31e87fd8b5d6ddac1079_tn.jpg,사장님 답글이 없어요 ,많은양 좋은맛 빠른배달 굿,"['많은', '양', '좋은', '맛', '빠른', '배달', '굿']","[('많은', 'Adjective'), ('양', 'Noun'), ('좋은', 'Adjective'), ('맛', 'Noun'), ('빠른', 'Adjective'), ('배달', 'Noun'), ('굿', 'Noun')]","['양', '맛', '배달', '굿']",,,,",많은,좋은,빠른"
2021년 06월 19일,당수동,코리엔탈깻잎두마리치킨-율천점,ya**님,"두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（인기）양념),사이드추가(라이스 치즈볼 8개))",맛 양 가성비 좋습니다... 허나 배달기사분을 어떤분 만나느냐따라 달라지겠네요.. 한꺼번에 여러개 배달하시는 분 만나면 저처럼 다식은 배달을 받아보실것 같네요... 지난번에는 안이랬거든요...사장님입장에선... 화나실거지만.. 받는 사람도 화나네요....,4,4,1,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,맛 양 가성비 좋습니다 허나 배달기사분을 어떤분 만나느냐따라 달라지겠네요 한꺼번에 여러개 배달하시는 분 만나면 저처럼 다식은 배달을 받아보실것 같네요 지난번에는 안이랬거든요사장님입장에선 화나실거지만 받는 사람도 화나네요,"['맛', '양', '가성', '비', '좋습니다', '허나', '배달', '기사', '분', '을', '어떤', '분', '만나느냐', '따라', '달라지겠네요', '한꺼', '번', '에', '여러', '개', '배달', '하시는', '분', '만나면', '저', '처럼', '다식', '은', '배달', '을', '받아', '보실것', '같네요', '지난번', '에는', '안', '이랬거든요', '사장', '님', '입장', '에선', '화나실거지만', '받는', '사람', '도', '화나네요']","[('맛', 'Noun'), ('양', 'Noun'), ('가성', 'Noun'), ('비', 'Noun'), ('좋습니다', 'Adjective'), ('허나', 'Verb'), ('배달', 'Noun'), ('기사', 'Noun'), ('분', 'Suffix'), ('을', 'Josa'), ('어떤', 'Modifier'), ('분', 'Noun'), ('만나느냐', 'Verb'), ('따라', 'Verb'), ('달라지겠네요', 'Verb'), ('한꺼', 'Verb'), ('번', 'Noun'), ('에', 'Josa'), ('여러', 'Modifier'), ('개', 'Noun'), ('배달', 'Noun'), ('하시는', 'Verb'), ('분', 'Noun'), ('만나면', 'Verb'), ('저', 'Noun'), ('처럼', 'Josa'), ('다식', 'Noun'), ('은', 'Josa'), ('배달', 'Noun'), ('을', 'Josa'), ('받아', 'Verb'), ('보실것', 'Verb'), ('같네요', 'Adjective'), ('지난번', 'Noun'), ('에는', 'Josa'), ('안', 'VerbPrefix'), ('이랬거든요', 'Adjective'), ('사장', 'Noun'), ('님', 'Suffix'), ('입장', 'Noun'), ('에선', 'Josa'), ('화나실거지만', 'Verb'), ('받는', 'Verb'), ('사람', 'Noun'), ('도', 'Josa'), ('화나네요', 'Verb')]","['맛', '양', '가성', '비', '배달', '기사', '분', '번', '개', '배달', '분', '저', '다식', '배달', '지난번', '사장', '입장', '사람']",,,",허나,만나느냐,따라,달라지겠네요,한꺼,하시는,만나면,받아,보실것,화나실거지만,받는,화나네요",",좋습니다,같네요,이랬거든요"
2021년 06월 19일,당수동,코리엔탈깻잎두마리치킨-율천점,dh**님,"두마리 2가지맛 선택/1(치킨선택1(（BEST）수원 왕갈비치킨),치킨선택2(눈꽃허니버터))",맛있게 잘 먹었읍니다~,5,5,5,https://rev-static.yogiyo.co.kr/392dd771840ae3785500f506902f66fd_tn.jpg,사장님 답글이 없어요 ,맛있게 잘 먹었읍니다,"['맛있게', '잘', '먹었', '읍니', '다']","[('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹었', 'Verb'), ('읍니', 'Noun'), ('다', 'Josa')]",['읍니'],,,",잘,먹었",",맛있게"
2021년 06월 19일,당수동,코리엔탈깻잎두마리치킨-율천점,he**님,"두마리 2가지맛 선택（뼈）/1(치킨선택1(후라이드),치킨선택2(（NEW）로제퀸치킨)),치킨무 추가/2",맛없어요로제맛1도 안나요 빨간청국장맛나는? 짠치킨?튀김 너무바삭합니다 구내식당 맛나요달손질도 이상해요? 이상한 찌르는 뼈들이많아요 치킨먹다가 찔리고 피나고  에효치킨 남아도 다먹는편인데    미련이없네 돈아깝,1,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,맛없어요로제맛도 안나요 빨간청국장맛나는 짠치킨튀김 너무바삭합니다 구내식당 맛나요달손질도 이상해요 이상한 찌르는 뼈들이많아요 치킨먹다가 찔리고 피나고  에효치킨 남아도 다먹는편인데    미련이없네 돈아깝,"['맛없어', '요로', '제', '맛', '도', '안나', '요', '빨간', '청국장', '맛나', '는', '짠', '치킨', '튀김', '너무', '바삭', '합니다', '구내식당', '맛', '나', '요', '달', '손질', '도', '이상해요', '이상한', '찌르는', '뼈', '들', '이', '많아요', '치킨', '먹다가', '찔리고', '피나', '고', '에', '효', '치킨', '남아도', '다', '먹는', '편', '인데', '미련', '이', '없네', '돈', '아깝']","[('맛없어', 'Adjective'), ('요로', 'Noun'), ('제', 'Modifier'), ('맛', 'Noun'), ('도', 'Josa'), ('안나', 'Noun'), ('요', 'Josa'), ('빨간', 'Adjective'), ('청국장', 'Noun'), ('맛나', 'Noun'), ('는', 'Josa'), ('짠', 'Verb'), ('치킨', 'Noun'), ('튀김', 'Noun'), ('너무', 'Adverb'), ('바삭', 'Noun'), ('합니다', 'Verb'), ('구내식당', 'Noun'), ('맛', 'Noun'), ('나', 'Josa'), ('요', 'Modifier'), ('달', 'Noun'), ('손질', 'Noun'), ('도', 'Josa'), ('이상해요', 'Adjective'), ('이상한', 'Adjective'), ('찌르는', 'Verb'), ('뼈', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('많아요', 'Adjective'), ('치킨', 'Noun'), ('먹다가', 'Verb'), ('찔리고', 'Verb'), ('피나', 'Noun'), ('고', 'Josa'), ('에', 'Josa'), ('효', 'Noun'), ('치킨', 'Noun'), ('남아도', 'Noun'), ('다', 'Adverb'), ('먹는', 'Verb'), ('편', 'Noun'), ('인데', 'Josa'), ('미련', 'Noun'), ('이', 'Josa'), ('없네', 'Adjective'), ('돈', 'Noun'), ('아깝', 'Adjective')]","['요로', '맛', '안나', '청국장', '맛나', '치킨', '튀김', '바삭', '구내식당', '맛', '달', '손질', '뼈', '치킨', '피나', '효', '치킨', '남아도', '편', '미련', '돈']",",너무,다",,",짠,합니다,찌르는,먹다가,찔리고,먹는",",맛없어,빨간,이상해요,이상한,많아요,없네,아깝"
2021년 06월 19일,당수동,코리엔탈깻잎두마리치킨-율천점,85**님,한마리 1가지맛 선택/1(치킨선택1(후레쉬갈릭)),맛있게 잘 먹었어요,5,5,5,https://rev-static.yogiyo.co.kr/f1e1e4ea25e899b2eb0f212e675043f3_tn.jpg,사장님 답글이 없어요 ,맛있게 잘 먹었어요,"['맛있게', '잘', '먹었어요']","[('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹었어요', 'Verb')]",[],,,",잘,먹었어요",",맛있게"
2021년 06월 19일,당수동,코리엔탈깻잎두마리치킨-율천점,hy**님,[블랙라벨]로제퀸치킨 한마리/1(순살／뼈 선택（필수）(순살)),리뷰가 늦었네요 맛있게 잘 먹엇어요,5,5,5,https://rev-static.yogiyo.co.kr/b1a68c5c9b922b0e20d84f33ab84e07f_tn.jpg,사장님 답글이 없어요 ,리뷰가 늦었네요 맛있게 잘 먹엇어요,"['리뷰', '가', '늦었네요', '맛있게', '잘', '먹엇어', '요']","[('리뷰', 'Noun'), ('가', 'Josa'), ('늦었네요', 'Verb'), ('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹엇어', 'Noun'), ('요', 'Josa')]","['리뷰', '먹엇어']",,,",늦었네요,잘",",맛있게"
2021년 06월 18일,당수동,코리엔탈깻잎두마리치킨-율천점,rl**님,[블랙라벨]로제퀸치킨 두마리 세트/1(치킨선택1(（추천）눈꽃스윗치즈)),맛있었습니다 다음에도 기대할게요,5,5,5,https://rev-static.yogiyo.co.kr/6ea9beed22a44d5777735fe34014d11a_tn.jpg,사장님 답글이 없어요 ,맛있었습니다 다음에도 기대할게요,"['맛있었습니다', '다음', '에도', '기대할게요']","[('맛있었습니다', 'Adjective'), ('다음', 'Noun'), ('에도', 'Josa'), ('기대할게요', 'Adjective')]",['다음'],,,,",맛있었습니다,기대할게요"
2021년 06월 18일,당수동,코리엔탈깻잎두마리치킨-율천점,ls**님,한마리 1가지맛 선택/1(치킨선택1(후라이드)),잘먹었습니다. 다음에 또 시킬게요😁😁,5,5,5,https://rev-static.yogiyo.co.kr/20beb73d980742d844d2d24b32aa99f2_tn.jpg,사장님 답글이 없어요 ,잘먹었습니다 다음에 또 시킬게요,"['잘', '먹었습니다', '다음', '에', '또', '시킬게요']","[('잘', 'VerbPrefix'), ('먹었습니다', 'Verb'), ('다음', 'Noun'), ('에', 'Josa'), ('또', 'Noun'), ('시킬게요', 'Verb')]","['다음', '또']",,,",먹었습니다,시킬게요",
2021년 06월 18일,당수동,코리엔탈깻잎두마리치킨-율천점,lh**님,한마리 1가지맛 선택/1(치킨선택1(（인기）양념)),미지근합니다..그냥그냥,4,4,4,https://rev-static.yogiyo.co.kr/5be449ea51412fb331f253b6cad43992_tn.jpg,사장님 답글이 없어요 ,미지근합니다그냥그냥,"['미지근합니다', '그냥', '그냥']","[('미지근합니다', 'Adjective'), ('그냥', 'Modifier'), ('그냥', 'Noun')]",['그냥'],,,,",미지근합니다"
2021년 06월 18일,당수동,코리엔탈깻잎두마리치킨-율천점,hj**님,"두마리 2가지맛 선택（뼈）/1(치킨선택1(후라이드),치킨선택2(후레쉬갈릭))",처음먹어 봤는데 맛있네요,5,5,5,https://rev-static.yogiyo.co.kr/6ecbf23c5c2f11200416b8fdcc1d9c6d_tn.jpg,사장님 답글이 없어요 ,처음먹어 봤는데 맛있네요,"['처음', '먹어', '봤는데', '맛있네요']","[('처음', 'Noun'), ('먹어', 'Verb'), ('봤는데', 'Verb'), ('맛있네요', 'Adjective')]",['처음'],,,",먹어,봤는데",",맛있네요"
2021년 06월 18일,당수동,코리엔탈깻잎두마리치킨-율천점,yo**님,"두마리 2가지맛 선택/1(치킨선택1(간장),치킨선택2(치킨탕수육))",맛도 양도 언제나 만족합니다.매번 배달해 먹다가 푸장주문으로 훨씬 할인된 가격에 먹으니 오늘따라 더 맛있는듯 ㅎ,5,5,0,https://rev-static.yogiyo.co.kr/f7c86106bf5ef7ba2686f0af812e5f04_tn.jpg,사장님 답글이 없어요 ,맛도 양도 언제나 만족합니다매번 배달해 먹다가 푸장주문으로 훨씬 할인된 가격에 먹으니 오늘따라 더 맛있는듯 ㅎ,"['맛', '도', '양도', '언제나', '만족합니다', '매번', '배달', '해', '먹다가', '푸', '장', '주문', '으로', '훨씬', '할인', '된', '가격', '에', '먹으니', '오늘', '따라', '더', '맛있는듯', 'ㅎ']","[('맛', 'Noun'), ('도', 'Josa'), ('양도', 'Noun'), ('언제나', 'Adverb'), ('만족합니다', 'Adjective'), ('매번', 'Noun'), ('배달', 'Noun'), ('해', 'Verb'), ('먹다가', 'Verb'), ('푸', 'Verb'), ('장', 'Noun'), ('주문', 'Noun'), ('으로', 'Josa'), ('훨씬', 'Adverb'), ('할인', 'Noun'), ('된', 'Verb'), ('가격', 'Noun'), ('에', 'Josa'), ('먹으니', 'Verb'), ('오늘', 'Noun'), ('따라', 'Verb'), ('더', 'Noun'), ('맛있는듯', 'Adjective'), ('ㅎ', 'KoreanParticle')]","['맛', '양도', '매번', '배달', '장', '주문', '할인', '가격', '오늘', '더']",",언제나,훨씬",,",해,먹다가,푸,된,먹으니,따라",",만족합니다,맛있는듯"
2021년 06월 18일,당수동,코리엔탈깻잎두마리치킨-율천점,kk**님,"두마리 2가지맛 선택/1(치킨선택1(（BEST）수원 왕갈비치킨),치킨선택2(（추천）눈꽃스윗치즈))",아들전역후 첫 깻잎치킨. 음 오랜만이네~ 역시 맛있군 ㅋㅋㅋ.잘 먹었습니다~,5,5,5,https://rev-static.yogiyo.co.kr/8ee2d2146af532da18f679d8ebf74e03_tn.jpg,사장님 답글이 없어요 ,아들전역후 첫 깻잎치킨 음 오랜만이네 역시 맛있군 ㅋㅋㅋ잘 먹었습니다,"['아들', '전역', '후', '첫', '깻잎', '치킨', '음', '오랜', '만이', '네', '역시', '맛있군', 'ㅋㅋㅋ', '잘', '먹었습니다']","[('아들', 'Noun'), ('전역', 'Noun'), ('후', 'Noun'), ('첫', 'Noun'), ('깻잎', 'Noun'), ('치킨', 'Noun'), ('음', 'Noun'), ('오랜', 'Modifier'), ('만이', 'Noun'), ('네', 'Josa'), ('역시', 'Noun'), ('맛있군', 'Adjective'), ('ㅋㅋㅋ', 'KoreanParticle'), ('잘', 'Verb'), ('먹었습니다', 'Verb')]","['아들', '전역', '후', '첫', '깻잎', '치킨', '음', '만이', '역시']",,,",잘,먹었습니다",",맛있군"
2021년 06월 18일,당수동,코리엔탈깻잎두마리치킨-율천점,12**님,한마리 1가지맛 선택（뼈）/1(치킨선택1(슈프림 불마왕치킨)),맛~~~~~~~~있음,5,5,5,https://rev-static.yogiyo.co.kr/503b117305ed8d5df28c3ccd77b4bfa9_tn.jpg,사장님 답글이 없어요 ,맛있음,['맛있음'],"[('맛있음', 'Adjective')]",[],,,,",맛있음"
2021년 06월 18일,당수동,코리엔탈깻잎두마리치킨-율천점,ki**님,황금지단치킨 두마리 세트/1(치킨선택2(고추쏘핫)),배달 빠르고 양은 맛았지만 개인적으로 소스가 부족했어요,4,5,5,https://rev-static.yogiyo.co.kr/67bac6859e2bb4018d46f73ecbb37974_tn.jpg,사장님 답글이 없어요 ,배달 빠르고 양은 맛았지만 개인적으로 소스가 부족했어요,"['배달', '빠르고', '양은', '맛았', '지만', '개인', '적', '으로', '소스', '가', '부족했어요']","[('배달', 'Noun'), ('빠르고', 'Adjective'), ('양은', 'Noun'), ('맛았', 'Noun'), ('지만', 'Josa'), ('개인', 'Noun'), ('적', 'Suffix'), ('으로', 'Josa'), ('소스', 'Noun'), ('가', 'Josa'), ('부족했어요', 'Adjective')]","['배달', '양은', '맛았', '개인', '소스']",,,,",빠르고,부족했어요"
2021년 06월 18일,당수동,코리엔탈깻잎두마리치킨-율천점,se**님,[레드라벨]불마왕치킨 두마리 세트/1(치킨선택1(후라이드)),불마왕 엄청 맵네요 울면서 다 먹었어욬,5,5,5,https://rev-static.yogiyo.co.kr/4a916f366a1f52aee4f53590ad3f414f_tn.jpg,사장님 답글이 없어요 ,불마왕 엄청 맵네요 울면서 다 먹었어욬,"['불', '마왕', '엄청', '맵네요', '울면', '서', '다', '먹었어', '욬']","[('불', 'Noun'), ('마왕', 'Noun'), ('엄청', 'Adverb'), ('맵네요', 'Verb'), ('울면', 'Noun'), ('서', 'Josa'), ('다', 'Adverb'), ('먹었어', 'Verb'), ('욬', 'Noun')]","['불', '마왕', '울면', '욬']",",엄청,다",,",맵네요,먹었어",
2021년 06월 17일,당수동,코리엔탈깻잎두마리치킨-율천점,do**님,황금지단치킨 두마리 세트/1(치킨선택2(후레쉬갈릭)),항상 시킬 때마다 맛있게 먹어요,5,5,5,https://rev-static.yogiyo.co.kr/61c00420378164b409aa7e8406ea5014_tn.jpg,사장님 답글이 없어요 ,항상 시킬 때마다 맛있게 먹어요,"['항상', '시킬', '때', '마다', '맛있게', '먹어요']","[('항상', 'Noun'), ('시킬', 'Verb'), ('때', 'Noun'), ('마다', 'Josa'), ('맛있게', 'Adjective'), ('먹어요', 'Verb')]","['항상', '때']",,,",시킬,먹어요",",맛있게"
