time,지역,가게이름,아이디,주문내용,댓글,맛,양,배달,사진주소,sajang,ko_text,token_review,tagging,Noun,Adverb,Number,Verb,Adjective
2021년 04월 01일,정왕동,처갓집양념치킨-시화2점,ql**님,슈프림골드양념치킨 - 순살/1,양념이 생각보다 좀 짰지만 그래도 처갓집은 항상 맛있어요~~,5,5,5,https://rev-static.yogiyo.co.kr/5eb733d0e41412680a801a44fd5967a5_tn.jpg,치즈가루가 많이 들어갔나봐요ㅠㅠ 많이 뿌리면 짜더라구요  그래도 맛있게 드셔주셔서 감사합니다다음에도 치킨이 생각나시면처갓집양념치킨시화점 잊지말고 찾아주세요맛있는치킨 따뜻하게 보내드릴께요 매일 낮시오후시까지  주문주시는 모든분들께   감 자 튀 김 서비스  두마리세트 주문시   콜라  서비스 ,양념이 생각보다 좀 짰지만 그래도 처갓집은 항상 맛있어요,"['양념', '이', '생각', '보다', '좀', '짰지만', '그래도', '처갓집', '은', '항상', '맛있어요']","[('양념', 'Noun'), ('이', 'Josa'), ('생각', 'Noun'), ('보다', 'Josa'), ('좀', 'Noun'), ('짰지만', 'Verb'), ('그래도', 'Adverb'), ('처갓집', 'Noun'), ('은', 'Josa'), ('항상', 'Noun'), ('맛있어요', 'Adjective')]","['양념', '생각', '좀', '처갓집', '항상']",",그래도",,",짰지만",",맛있어요"
2021년 03월 30일,정왕동,처갓집양념치킨-시화2점,sm**님,순살후라이드/1,아이들 먹기에는 조금 뒷맛이 맵네요그래도 서비스 감사합니다어른들이 맛있게 먹었네요,3,3,5,https://rev-static.yogiyo.co.kr/bc7321535f3f70613be704962c0a04fa_tn.jpg,주문주셔서 감사합니다다음에도 치킨이 생각나시면처갓집양념치킨시화점 잊지말고 찾아주세요맛있는치킨 따뜻하게 보내드릴께요 매일 낮시오후시까지  주문주시는 모든분들께   감 자 튀 김 서비스  두마리세트 주문시   콜라  서비스 ,아이들 먹기에는 조금 뒷맛이 맵네요그래도 서비스 감사합니다어른들이 맛있게 먹었네요,"['아이', '들', '먹기', '에는', '조금', '뒷맛', '이', '맵네요', '그래도', '서비스', '감사합니다', '어른', '들', '이', '맛있게', '먹었네요']","[('아이', 'Noun'), ('들', 'Suffix'), ('먹기', 'Noun'), ('에는', 'Josa'), ('조금', 'Noun'), ('뒷맛', 'Noun'), ('이', 'Josa'), ('맵네요', 'Verb'), ('그래도', 'Adverb'), ('서비스', 'Noun'), ('감사합니다', 'Verb'), ('어른', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('맛있게', 'Adjective'), ('먹었네요', 'Verb')]","['아이', '먹기', '조금', '뒷맛', '서비스', '어른']",",그래도",,",맵네요,감사합니다,먹었네요",",맛있게"
2021년 03월 30일,정왕동,처갓집양념치킨-시화2점,li**님,반반세트（올리고당양념치킨 반＋와락치킨 반）/1(와락치킨 맛 선택(매운맛)),맛 별로고 도착하니깐 차가워 졌어요,1,1,1,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,입에 안맞으셨나보네요ㅠㅠ 모든분들이 맛있게 드셔주시면 좋겠지만 모든분들의 입맛에 맞기는 어려운일이니까요ㅠ 슬프네요 그리고 최근 반반양념와락매운맛 단품 주문건이 없었어서 확인이 쉬웠는데요 기사님이 조리완료 전 이미 매장에 도착해 기다리고 계셨고 음식 픽업 후 정확히 분 후에 도착한 것으로 기록이 남아있습니다 어떻게 얼마나 차가워졌는지 궁금하네요 저희 처갓집시화점은 빠르고 따뜻하게 고객님들께 도착했으면 하는 마음으로 일하고 있습니다 배달기사님들도 동참해주고 계시구요 다음엔 따뜻하게 받으실 수 있게 노력하겠습니다 ,맛 별로고 도착하니깐 차가워 졌어요,"['맛', '별로', '고', '도착', '하', '니깐', '차가워', '졌어요']","[('맛', 'Noun'), ('별로', 'Noun'), ('고', 'Josa'), ('도착', 'Noun'), ('하', 'Suffix'), ('니깐', 'Josa'), ('차가워', 'Adjective'), ('졌어요', 'Verb')]","['맛', '별로', '도착']",,,",졌어요",",차가워"
2021년 03월 30일,정왕동,처갓집양념치킨-시화2점,yo**님,"반반세트（순살후라이드 반＋순살와락 반）/1(와락치킨 맛 선택(매운맛)),양념소스 추가/1",맛있어서  또 시켜 먹었어요다음에 또 주문할게요,4,4,4,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,언제든지 주문주세용변함없이 맛있는치킨 따뜻하게 보내드릴께용다음에도 치킨이 생각나시면처갓집양념치킨시화점 잊지말고 찾아주세요맛있는치킨 따뜻하게 보내드릴께요 매일 낮시오후시까지  주문주시는 모든분들께   감 자 튀 김 서비스  두마리세트 주문시   콜라  서비스 ,맛있어서  또 시켜 먹었어요다음에 또 주문할게요,"['맛있어서', '또', '시켜', '먹었어요', '다음', '에', '또', '주문', '할게요']","[('맛있어서', 'Adjective'), ('또', 'Noun'), ('시켜', 'Verb'), ('먹었어요', 'Verb'), ('다음', 'Noun'), ('에', 'Josa'), ('또', 'Noun'), ('주문', 'Noun'), ('할게요', 'Verb')]","['또', '다음', '또', '주문']",,,",시켜,먹었어요,할게요",",맛있어서"
2021년 03월 30일,정왕동,처갓집양념치킨-시화2점,ps**님,올리고당양념치킨/1,너무 맛있게 잘 먹었습니다! 치즈볼도 맛있어요!,5,5,5,https://rev-static.yogiyo.co.kr/89cc500d9bec499c00fadf3b613e26ff_tn.jpg,맛있게 드셨나용 다음에도 맛있는치킨 보내드릴께용다음에도 치킨이 생각나시면처갓집양념치킨시화점 잊지말고 찾아주세요맛있는치킨 따뜻하게 보내드릴께요 매일 낮시오후시까지  주문주시는 모든분들께   감 자 튀 김 서비스  두마리세트 주문시   콜라  서비스 ,너무 맛있게 잘 먹었습니다 치즈볼도 맛있어요,"['너무', '맛있게', '잘', '먹었습니다', '치즈볼', '도', '맛있어요']","[('너무', 'Adverb'), ('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹었습니다', 'Verb'), ('치즈볼', 'Noun'), ('도', 'Josa'), ('맛있어요', 'Adjective')]",['치즈볼'],",너무",,",잘,먹었습니다",",맛있게,맛있어요"
2021년 03월 29일,정왕동,처갓집양념치킨-시화2점,tm**님,순살슈프림양념치킨/1,너무 맛있습니다 good~~,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,맛있게 드셨다니 감사합니다다음에도 잊지말고 또 찾아주세용다음에도 치킨이 생각나시면처갓집양념치킨시화점 잊지말고 찾아주세요맛있는치킨 따뜻하게 보내드릴께요 매일 낮시오후시까지  주문주시는 모든분들께   감 자 튀 김 서비스  두마리세트 주문시   콜라  서비스 ,너무 맛있습니다 ,"['너무', '맛있습니다']","[('너무', 'Adverb'), ('맛있습니다', 'Adjective')]",[],",너무",,,",맛있습니다"
2021년 03월 29일,정왕동,처갓집양념치킨-시화2점,hy**님,슈프림양념치킨＋슈프림라이스/1(음료 선택(콜라1.25변경)),배달이 빨라서 좋았어요,5,5,5,https://rev-static.yogiyo.co.kr/3f5b17d65b1cc48e4bc3ae0c22f168c4_tn.jpg,따뜻한치킨 드실수있게 최대한 빠르게 배달해드리려 노력하고있어요다음에도 맛있는치킨 보내드릴께용다음에도 치킨이 생각나시면처갓집양념치킨시화점 잊지말고 찾아주세요맛있는치킨 따뜻하게 보내드릴께요 매일 낮시오후시까지  주문주시는 모든분들께   감 자 튀 김 서비스  두마리세트 주문시   콜라  서비스 ,배달이 빨라서 좋았어요,"['배달', '이', '빨', '라서', '좋았어요']","[('배달', 'Noun'), ('이', 'Josa'), ('빨', 'Noun'), ('라서', 'Josa'), ('좋았어요', 'Adjective')]","['배달', '빨']",,,,",좋았어요"
2021년 03월 29일,정왕동,처갓집양념치킨-시화2점,al**님,슈프림양념치킨/1,항상 맛있는 처갓집,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,항상 맛있게 드셔주셔서 감사합니다다음에도 맛있는치킨 보내드릴께용다음에도 치킨이 생각나시면처갓집양념치킨시화점 잊지말고 찾아주세요맛있는치킨 따뜻하게 보내드릴께요 매일 낮시오후시까지  주문주시는 모든분들께   감 자 튀 김 서비스  두마리세트 주문시   콜라  서비스 ,항상 맛있는 처갓집,"['항상', '맛있는', '처갓집']","[('항상', 'Noun'), ('맛있는', 'Adjective'), ('처갓집', 'Noun')]","['항상', '처갓집']",,,,",맛있는"
2021년 03월 29일,정왕동,처갓집양념치킨-시화2점,l_**님,반반세트（순살후라이드 반＋순살슈프림양념 반）/1,너무 맛있어요~!~! 잘 먹었습니다❤️,5,5,5,https://rev-static.yogiyo.co.kr/7678fe80dccf83d0a9c86b01dbe0747e_tn.jpg,맛있게 드셨다니 너무 감사합니다다음에도 맛있는치킨 보내드릴께요 다음에도 치킨이 생각나시면처갓집양념치킨시화점 잊지말고 찾아주세요맛있는치킨 따뜻하게 보내드릴께요 매일 낮시오후시까지  주문주시는 모든분들께   감 자 튀 김 서비스  두마리세트 주문시   콜라  서비스 ,너무 맛있어요 잘 먹었습니다,"['너무', '맛있어요', '잘', '먹었습니다']","[('너무', 'Adverb'), ('맛있어요', 'Adjective'), ('잘', 'Verb'), ('먹었습니다', 'Verb')]",[],",너무",,",잘,먹었습니다",",맛있어요"
2021년 03월 28일,정왕동,처갓집양념치킨-시화2점,vb**님,반반세트（후라이드치킨 반＋올리고당양념치킨 반）/1,사진 찍어놓고 맛있게 먹느라 리뷰쓰는거 잊고있었네요 ㅠㅠ,5,5,5,https://rev-static.yogiyo.co.kr/84e192cbce9f45294f4f01b16bbce58b_tn.jpg,맛있게 드셨나요 다음에도 맛있는치킨 따뜻하게 보내드릴께요다음에도 치킨이 생각나시면처갓집양념치킨시화점 잊지말고 찾아주세요맛있는치킨 따뜻하게 보내드릴께요 매일 낮시오후시까지  주문주시는 모든분들께   감 자 튀 김 서비스  두마리세트 주문시   콜라  서비스 ,사진 찍어놓고 맛있게 먹느라 리뷰쓰는거 잊고있었네요 ㅠㅠ,"['사진', '찍어놓고', '맛있게', '먹느라', '리뷰', '쓰는거', '잊고있었네요', 'ㅠㅠ']","[('사진', 'Noun'), ('찍어놓고', 'Verb'), ('맛있게', 'Adjective'), ('먹느라', 'Verb'), ('리뷰', 'Noun'), ('쓰는거', 'Verb'), ('잊고있었네요', 'Verb'), ('ㅠㅠ', 'KoreanParticle')]","['사진', '리뷰']",,,",찍어놓고,먹느라,쓰는거,잊고있었네요",",맛있게"
2021년 03월 28일,정왕동,처갓집양념치킨-시화2점,wh**님,반반세트（순살후라이드 반＋순살슈프림양념 반）/1,배달 빨랐고 맛도 괜찮았어요.,4,5,5,https://rev-static.yogiyo.co.kr/c6db41d12753928b01352405cc8a46b6_tn.jpg,감사합니다다음에도 치킨이 생각나시면처갓집양념치킨시화점 잊지말고 찾아주세요맛있는치킨 따뜻하게 보내드릴께요 매일 낮시오후시까지  주문주시는 모든분들께   감 자 튀 김 서비스  두마리세트 주문시   콜라  서비스 ,배달 빨랐고 맛도 괜찮았어요,"['배달', '빨랐고', '맛', '도', '괜찮았어요']","[('배달', 'Noun'), ('빨랐고', 'Adjective'), ('맛', 'Noun'), ('도', 'Josa'), ('괜찮았어요', 'Adjective')]","['배달', '맛']",,,,",빨랐고,괜찮았어요"
2021년 03월 28일,정왕동,처갓집양념치킨-시화2점,wh**님,슈프림양념치킨/1(추가 선택(양배추샐러드)),첨시키는대 너무 맛있어요 왜 처갓집 처갓집 하는지 알갰어요^^ 조만간 또시킬깨용,5,5,5,https://rev-static.yogiyo.co.kr/819b78701b34d3606f7506bfad64ff53_tn.jpg,맛있게 드셨다니 감사합니다 다음에도 꼭 맛있게 만들어드릴게요다음에도 치킨이 생각나시면처갓집양념치킨시화점 잊지말고 찾아주세요맛있는치킨 따뜻하게 보내드릴께요 매일 낮시오후시까지  주문주시는 모든분들께   감 자 튀 김 서비스  두마리세트 주문시   콜라  서비스 ,첨시키는대 너무 맛있어요 왜 처갓집 처갓집 하는지 알갰어요 조만간 또시킬깨용,"['첨', '시키는대', '너무', '맛있어요', '왜', '처갓집', '처갓집', '하는지', '알', '갰어요', '조만간', '또', '시킬', '깨용']","[('첨', 'Adverb'), ('시키는대', 'Verb'), ('너무', 'Adverb'), ('맛있어요', 'Adjective'), ('왜', 'Noun'), ('처갓집', 'Noun'), ('처갓집', 'Noun'), ('하는지', 'Verb'), ('알', 'Noun'), ('갰어요', 'Verb'), ('조만간', 'Noun'), ('또', 'Noun'), ('시킬', 'Verb'), ('깨용', 'Verb')]","['왜', '처갓집', '처갓집', '알', '조만간', '또']",",첨,너무",,",시키는대,하는지,갰어요,시킬,깨용",",맛있어요"
2021년 03월 28일,정왕동,처갓집양념치킨-시화2점,ed**님,슈프림양념치킨/1(추가 선택(골드치즈볼（5개）)),너무 잘먹었습니다. 치즈볼도 너무 맛있었어요!!!,5,5,5,https://rev-static.yogiyo.co.kr/b2551d5b82dc6af73a65bbe02a2f87e6_tn.jpg,맛있게 드셨다니 감사합니다 다음에도 치킨이 생각나시면처갓집양념치킨시화점 잊지말고 찾아주세요맛있는치킨 따뜻하게 보내드릴께요 매일 낮시오후시까지  주문주시는 모든분들께   감 자 튀 김 서비스  두마리세트 주문시   콜라  서비스 ,너무 잘먹었습니다 치즈볼도 너무 맛있었어요,"['너무', '잘', '먹었습니다', '치즈볼', '도', '너무', '맛있었어요']","[('너무', 'Adverb'), ('잘', 'VerbPrefix'), ('먹었습니다', 'Verb'), ('치즈볼', 'Noun'), ('도', 'Josa'), ('너무', 'Adverb'), ('맛있었어요', 'Adjective')]",['치즈볼'],",너무,너무",,",먹었습니다",",맛있었어요"
2021년 03월 28일,정왕동,처갓집양념치킨-시화2점,lo**님,올리고당양념치킨/1,처갓집 양념 좋아하는데 이 지점은 튀김옷이 바삭한게 조금도 없고 완전 눅눅했어요...,1,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,만족드리지 못해 죄송합니다 치킨과 소스가 함께하다보니 후라이드보다 눅눅해질수있으며 타 지점보다 양념을 넉넉하게 드리고 있어 타지점보다 덜 바삭하게 느끼셨을 수도 있을 것 같아요또한 어제처럼 비오는날은 비닐봉투에 치킨박스를 담아드리다 보니 더 눅눅해진듯 합니다양념치킨도 최대한 바삭하게 드실수있게 더 노력하겠습니다 감사합니다 ,처갓집 양념 좋아하는데 이 지점은 튀김옷이 바삭한게 조금도 없고 완전 눅눅했어요,"['처갓집', '양념', '좋아하는데', '이', '지점', '은', '튀김', '옷', '이', '바삭', '한', '게', '조금', '도', '없고', '완전', '눅눅했어요']","[('처갓집', 'Noun'), ('양념', 'Noun'), ('좋아하는데', 'Adjective'), ('이', 'Noun'), ('지점', 'Noun'), ('은', 'Josa'), ('튀김', 'Noun'), ('옷', 'Noun'), ('이', 'Josa'), ('바삭', 'Noun'), ('한', 'Determiner'), ('게', 'Noun'), ('조금', 'Noun'), ('도', 'Josa'), ('없고', 'Adjective'), ('완전', 'Noun'), ('눅눅했어요', 'Adjective')]","['처갓집', '양념', '이', '지점', '튀김', '옷', '바삭', '게', '조금', '완전']",,,,",좋아하는데,없고,눅눅했어요"
2021년 03월 28일,정왕동,처갓집양념치킨-시화2점,ya**님,순살슈프림양념치킨/1,비오는데 음식도 따뜻하고 너무 맛있어요!!,5,5,5,https://rev-static.yogiyo.co.kr/8f54567c8b4951309fefc822f9282c11_tn.jpg,맛있게 드셨다니 너무 감사합니다다음에도 맛있게 보내드릴께요다음에도 치킨이 생각나시면처갓집양념치킨시화점 잊지말고 찾아주세요맛있는치킨 따뜻하게 보내드릴께요 매일 낮시오후시까지  주문주시는 모든분들께   감 자 튀 김 서비스  두마리세트 주문시   콜라  서비스 월 우수음식점 감사 리뷰 이벤트리뷰참여방법 사장님알림 확인해주세요,비오는데 음식도 따뜻하고 너무 맛있어요,"['비오는데', '음식', '도', '따뜻하고', '너무', '맛있어요']","[('비오는데', 'Verb'), ('음식', 'Noun'), ('도', 'Josa'), ('따뜻하고', 'Adjective'), ('너무', 'Adverb'), ('맛있어요', 'Adjective')]",['음식'],",너무",,",비오는데",",따뜻하고,맛있어요"
2021년 03월 27일,정왕동,처갓집양념치킨-시화2점,hs**님,다리 ／ 올리고당양념치킨/1,양념은  처갓집이라고 하는 이유가 있었네요~,5,5,5,https://rev-static.yogiyo.co.kr/45dcfe5a91bcb68767b7db9d42b378b5_tn.jpg,이름부터가 처갓집양념치킨입니당양념하면 처갓집 처갓집하면 양념이죵다음에도 맛있는치킨 보내드릴께용다음에도 치킨이 생각나시면처갓집양념치킨시화점 잊지말고 찾아주세요맛있는치킨 따뜻하게 보내드릴께요 매일 낮시오후시까지  주문주시는 모든분들께   감 자 튀 김 서비스  두마리세트 주문시   콜라  서비스 월 우수음식점 감사 리뷰 이벤트리뷰참여방법 사장님알림 확인해주세요,양념은  처갓집이라고 하는 이유가 있었네요,"['양념', '은', '처갓집', '이라고', '하는', '이유', '가', '있었네요']","[('양념', 'Noun'), ('은', 'Josa'), ('처갓집', 'Noun'), ('이라고', 'Josa'), ('하는', 'Verb'), ('이유', 'Noun'), ('가', 'Josa'), ('있었네요', 'Adjective')]","['양념', '처갓집', '이유']",,,",하는",",있었네요"
2021년 03월 27일,정왕동,처갓집양념치킨-시화2점,g5**님,순살핫슈프림양념치킨/1,맛있었습니다~~~~~~,4,4,4,https://rev-static.yogiyo.co.kr/f99006abf200bdc2483bfcd7d15fea28_tn.jpg,맛있게 드셨다니 기분이 너무좋네용다음에도 맛있는치킨 보내드릴께요다음에도 치킨이 생각나시면처갓집양념치킨시화점 잊지말고 찾아주세요맛있는치킨 따뜻하게 보내드릴께요 매일 낮시오후시까지  주문주시는 모든분들께   감 자 튀 김 서비스  두마리세트 주문시   콜라  서비스 월 우수음식점 감사 리뷰 이벤트리뷰참여방법 사장님알림 확인해주세요,맛있었습니다,['맛있었습니다'],"[('맛있었습니다', 'Adjective')]",[],,,,",맛있었습니다"
2021년 03월 27일,정왕동,처갓집양념치킨-시화2점,pi**님,슈프림양념치킨/1,닭이 아주 부드럽고 탱탱해요 잘먹었습니다,5,5,5,https://rev-static.yogiyo.co.kr/e8bd3e0e100fff6148279eb3c204f141_tn.jpg,맛있게 드셨다니 너무 감사합니다 다음에도 맛있게 보내드릴께요다음에도 치킨이 생각나시면처갓집양념치킨시화점 잊지말고 찾아주세요맛있는치킨 따뜻하게 보내드릴께요 매일 낮시오후시까지  주문주시는 모든분들께   감 자 튀 김 서비스  두마리세트 주문시   콜라  서비스 월 우수음식점 감사 리뷰 이벤트리뷰참여방법 사장님알림 확인해주세요,닭이 아주 부드럽고 탱탱해요 잘먹었습니다,"['닭', '이', '아주', '부드럽고', '탱탱해요', '잘', '먹었습니다']","[('닭', 'Noun'), ('이', 'Josa'), ('아주', 'Noun'), ('부드럽고', 'Adjective'), ('탱탱해요', 'Adjective'), ('잘', 'VerbPrefix'), ('먹었습니다', 'Verb')]","['닭', '아주']",,,",먹었습니다",",부드럽고,탱탱해요"
2021년 03월 27일,정왕동,처갓집양념치킨-시화2점,cm**님,올리고당양념치킨/1,맛있어요 또 시킬게요,5,5,5,https://rev-static.yogiyo.co.kr/79240ec2f00a19761c6edbed54290587_tn.jpg,맛있게 드셨다니 너무 감사합니다다음에 또 만나용 다음에도 치킨이 생각나시면처갓집양념치킨시화점 잊지말고 찾아주세요맛있는치킨 따뜻하게 보내드릴께요 매일 낮시오후시까지  주문주시는 모든분들께   감 자 튀 김 서비스  두마리세트 주문시   콜라  서비스 월 우수음식점 감사 리뷰 이벤트리뷰참여방법 사장님알림 확인해주세요,맛있어요 또 시킬게요,"['맛있어요', '또', '시킬게요']","[('맛있어요', 'Adjective'), ('또', 'Noun'), ('시킬게요', 'Verb')]",['또'],,,",시킬게요",",맛있어요"
2021년 03월 26일,정왕동,처갓집양념치킨-시화2점,id**님,순살슈프림양념치킨/1,너무맛있어영😍😍😍🥺🥺 감튀도 존맛,5,5,5,https://rev-static.yogiyo.co.kr/e6203f3e94c54b8e5510b3304679206a_tn.jpg,맛있게 드셨다니 감사합니다 다음에도 치킨이 생각나시면처갓집양념치킨시화점 잊지말고 찾아주세요맛있는치킨 따뜻하게 보내드릴께요 매일 낮시오후시까지  주문주시는 모든분들께   감 자 튀 김 서비스  두마리세트 주문시   콜라  서비스 월 우수음식점 감사 리뷰 이벤트리뷰참여방법 사장님알림 확인해주세요,너무맛있어영 감튀도 존맛,"['너무', '맛있어', '영', '감', '튀도', '존맛']","[('너무', 'Adverb'), ('맛있어', 'Adjective'), ('영', 'Noun'), ('감', 'Noun'), ('튀도', 'Verb'), ('존맛', 'Noun')]","['영', '감', '존맛']",",너무",,",튀도",",맛있어"
2021년 03월 26일,정왕동,처갓집양념치킨-시화2점,sa**님,반반세트（순살후라이드 반＋순살올리고당양념 반）/1,"다 먹고나니, 리뷰 쓰는게 생각이 났네요~넘 맛있어서 깔끔하게 다 먹었어요^^",5,4,5,https://rev-static.yogiyo.co.kr/d66ef754240c9b2e2b76b9df22e5a853_tn.jpg,와우 배불리 드셨나요 다음에도 맛있는치킨 보내드릴께용다음에도 치킨이 생각나시면처갓집양념치킨시화점 잊지말고 찾아주세요맛있는치킨 따뜻하게 보내드릴께요 매일 낮시오후시까지  주문주시는 모든분들께   감 자 튀 김 서비스  두마리세트 주문시   콜라  서비스 월 우수음식점 감사 리뷰 이벤트리뷰참여방법 사장님알림 확인해주세요,다 먹고나니 리뷰 쓰는게 생각이 났네요넘 맛있어서 깔끔하게 다 먹었어요,"['다', '먹고나니', '리뷰', '쓰는게', '생각', '이', '났네요', '넘', '맛있어서', '깔끔하게', '다', '먹었어요']","[('다', 'Adverb'), ('먹고나니', 'Verb'), ('리뷰', 'Noun'), ('쓰는게', 'Verb'), ('생각', 'Noun'), ('이', 'Josa'), ('났네요', 'Verb'), ('넘', 'Verb'), ('맛있어서', 'Adjective'), ('깔끔하게', 'Adjective'), ('다', 'Adverb'), ('먹었어요', 'Verb')]","['리뷰', '생각']",",다,다",,",먹고나니,쓰는게,났네요,넘,먹었어요",",맛있어서,깔끔하게"
2021년 03월 26일,정왕동,처갓집양념치킨-시화2점,dk**님,순살슈프림양념치킨/1(음료 선택(콜라1.25변경)),양념맛 맛있었어서 잘먹었릅니다,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,맛있게 드셨나요 다음에도 맛있는치킨 보내드릴께용다음에도 치킨이 생각나시면처갓집양념치킨시화점 잊지말고 찾아주세요맛있는치킨 따뜻하게 보내드릴께요 매일 낮시오후시까지  주문주시는 모든분들께   감 자 튀 김 서비스  두마리세트 주문시   콜라  서비스 월 우수음식점 감사 리뷰 이벤트리뷰참여방법 사장님알림 확인해주세요,양념맛 맛있었어서 잘먹었릅니다,"['양념', '맛', '맛있었어서', '잘', '먹었', '릅', '니', '다']","[('양념', 'Noun'), ('맛', 'Noun'), ('맛있었어서', 'Adjective'), ('잘', 'VerbPrefix'), ('먹었', 'Verb'), ('릅', 'Noun'), ('니', 'Josa'), ('다', 'Adverb')]","['양념', '맛', '릅']",",다",,",먹었",",맛있었어서"
2021년 03월 26일,정왕동,처갓집양념치킨-시화2점,59**님,다리 ／ 치즈슈프림양념치킨/1,요청사항도 잘 들어주시구 좋아요,5,5,5,https://rev-static.yogiyo.co.kr/11d673511e3091efd585160d98f7d7b3_tn.jpg,맛있게 드셨나요 다음에도 요청사항있으시면 메모남겨주세용다음에도 치킨이 생각나시면처갓집양념치킨시화점 잊지말고 찾아주세요맛있는치킨 따뜻하게 보내드릴께요 매일 낮시오후시까지  주문주시는 모든분들께   감 자 튀 김 서비스  두마리세트 주문시   콜라  서비스 월 우수음식점 감사 리뷰 이벤트리뷰참여방법 사장님알림 확인해주세요,요청사항도 잘 들어주시구 좋아요,"['요청', '사항', '도', '잘', '들어주시구', '좋아요']","[('요청', 'Noun'), ('사항', 'Noun'), ('도', 'Josa'), ('잘', 'Verb'), ('들어주시구', 'Verb'), ('좋아요', 'Adjective')]","['요청', '사항']",,,",잘,들어주시구",",좋아요"
2021년 03월 26일,정왕동,처갓집양념치킨-시화2점,tk**님,슈프림양념치킨/1,사장님도 친절하시고 뭐 맛은 말해 뭐합니까 믿고먹는 처갓집이죠!!! 다음에도 또 시켜먹을께요 서비스도 정말 후하십니다!,5,5,5,https://rev-static.yogiyo.co.kr/09b264092ce21f167ce0508e3bb11f9e_tn.jpg,폭풍칭찬에 부끄러워용월 우수음식점 감사 리뷰 이벤트리뷰참여방법 사장님알림 확인해주세요,사장님도 친절하시고 뭐 맛은 말해 뭐합니까 믿고먹는 처갓집이죠 다음에도 또 시켜먹을께요 서비스도 정말 후하십니다,"['사장', '님', '도', '친절하시고', '뭐', '맛', '은', '말', '해', '뭐합', '니까', '믿고', '먹는', '처갓집', '이', '죠', '다음', '에도', '또', '시켜', '먹을께요', '서비스', '도', '정말', '후', '하십니다']","[('사장', 'Noun'), ('님', 'Suffix'), ('도', 'Josa'), ('친절하시고', 'Adjective'), ('뭐', 'Noun'), ('맛', 'Noun'), ('은', 'Josa'), ('말', 'Noun'), ('해', 'Verb'), ('뭐합', 'Noun'), ('니까', 'Josa'), ('믿고', 'Verb'), ('먹는', 'Verb'), ('처갓집', 'Noun'), ('이', 'Suffix'), ('죠', 'Josa'), ('다음', 'Noun'), ('에도', 'Josa'), ('또', 'Noun'), ('시켜', 'Verb'), ('먹을께요', 'Verb'), ('서비스', 'Noun'), ('도', 'Josa'), ('정말', 'Noun'), ('후', 'Noun'), ('하십니다', 'Verb')]","['사장', '뭐', '맛', '말', '뭐합', '처갓집', '다음', '또', '서비스', '정말', '후']",,,",해,믿고,먹는,시켜,먹을께요,하십니다",",친절하시고"
