time,지역,가게이름,아이디,주문내용,댓글,맛,양,배달,사진주소,sajang,ko_text,token_review,tagging,Noun,Adverb,Number,Verb,Adjective
2021년 11월 02일,서초동,페리카나-서초동점,sp**님,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),크어 너무 맛있네요 옛날의 그맛,5,5,5,https://rev-static.yogiyo.co.kr/2f2822b87adf2cf679cdd621177d194d_tn.jpg,사장님 답글이 없어요 ,크어 너무 맛있네요 옛날의 그맛,"['크어', '너무', '맛있네요', '옛날', '의', '그', '맛']","[('크어', 'Verb'), ('너무', 'Adverb'), ('맛있네요', 'Adjective'), ('옛날', 'Noun'), ('의', 'Josa'), ('그', 'Determiner'), ('맛', 'Noun')]","['옛날', '맛']",",너무",,",크어",",맛있네요"
2021년 11월 02일,서초동,페리카나-서초동점,ag**님,반반（양념 반＋간장 반）/1(치킨 선택(순살 치킨)),"다 먹어버려 사진이 없네요. 정갈한 포장, 양념도 넉넉히 넣어주시고, 치킨도 속은 부드럽고 겉은 바삭하게 튀겨져 먹는 내내 행복했어요!",5,5,5,이미지는 없어요,사장님 답글이 없어요 ,다 먹어버려 사진이 없네요 정갈한 포장 양념도 넉넉히 넣어주시고 치킨도 속은 부드럽고 겉은 바삭하게 튀겨져 먹는 내내 행복했어요,"['다', '먹어', '버려', '사진', '이', '없네요', '정갈한', '포장', '양념', '도', '넉넉히', '넣어주시고', '치킨', '도', '속', '은', '부드럽고', '겉', '은', '바삭', '하게', '튀겨져', '먹는', '내내', '행복했어요']","[('다', 'Adverb'), ('먹어', 'Verb'), ('버려', 'Verb'), ('사진', 'Noun'), ('이', 'Josa'), ('없네요', 'Adjective'), ('정갈한', 'Adjective'), ('포장', 'Noun'), ('양념', 'Noun'), ('도', 'Josa'), ('넉넉히', 'Adjective'), ('넣어주시고', 'Verb'), ('치킨', 'Noun'), ('도', 'Josa'), ('속', 'Noun'), ('은', 'Josa'), ('부드럽고', 'Adjective'), ('겉', 'Noun'), ('은', 'Josa'), ('바삭', 'Noun'), ('하게', 'Verb'), ('튀겨져', 'Verb'), ('먹는', 'Verb'), ('내내', 'Noun'), ('행복했어요', 'Adjective')]","['사진', '포장', '양념', '치킨', '속', '겉', '바삭', '내내']",",다",,",먹어,버려,넣어주시고,하게,튀겨져,먹는",",없네요,정갈한,넉넉히,부드럽고,행복했어요"
2021년 11월 02일,서초동,페리카나-서초동점,mi**님,E세트（후라이드＋떡양념치킨＋콜라 1.25L）/1,맛있어요 잘 먹엇습니다!!,5,5,5,https://rev-static.yogiyo.co.kr/4d5d564e5b9b20ef9a79b7a9dd9d28ef_tn.jpg,사장님 답글이 없어요 ,맛있어요 잘 먹엇습니다,"['맛있어요', '잘', '먹엇습니', '다']","[('맛있어요', 'Adjective'), ('잘', 'Verb'), ('먹엇습니', 'Noun'), ('다', 'Josa')]",['먹엇습니'],,,",잘",",맛있어요"
2021년 11월 02일,서초동,페리카나-서초동점,ra**님,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),오..여기 맛있네요.후라이드반 양념반튀김옷 두께도 좋고 아주 고소해요,5,5,5,이미지는 없어요,사장님 답글이 없어요 ,오여기 맛있네요후라이드반 양념반튀김옷 두께도 좋고 아주 고소해요,"['오', '여기', '맛있네요', '후라이드', '반', '양념', '반', '튀김', '옷', '두께', '도', '좋고', '아주', '고소해요']","[('오', 'Modifier'), ('여기', 'Noun'), ('맛있네요', 'Adjective'), ('후라이드', 'Noun'), ('반', 'Noun'), ('양념', 'Noun'), ('반', 'Modifier'), ('튀김', 'Noun'), ('옷', 'Noun'), ('두께', 'Noun'), ('도', 'Josa'), ('좋고', 'Adjective'), ('아주', 'Noun'), ('고소해요', 'Adjective')]","['여기', '후라이드', '반', '양념', '튀김', '옷', '두께', '아주']",,,,",맛있네요,좋고,고소해요"
2021년 11월 02일,서초동,페리카나-서초동점,ck**님,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),한마리인데 너무 양이적습니다 일주일 3번정도는 치킨집 바꿔가며 시켜먹는데 양이젤적은것같네요... 맛은 옛날느낌이라 괜찮네요,4,4,5,이미지는 없어요,사장님 답글이 없어요 ,한마리인데 너무 양이적습니다 일주일 번정도는 치킨집 바꿔가며 시켜먹는데 양이젤적은것같네요 맛은 옛날느낌이라 괜찮네요,"['한', '마리', '인데', '너무', '양', '이적', '습니', '다', '일주일', '번', '정도', '는', '치킨', '집', '바꿔가며', '시켜', '먹는데', '양', '이', '젤', '적은것', '같네요', '맛', '은', '옛날', '느낌', '이라', '괜찮네요']","[('한', 'Determiner'), ('마리', 'Noun'), ('인데', 'Josa'), ('너무', 'Adverb'), ('양', 'Modifier'), ('이적', 'Noun'), ('습니', 'Noun'), ('다', 'Josa'), ('일주일', 'Noun'), ('번', 'Noun'), ('정도', 'Noun'), ('는', 'Josa'), ('치킨', 'Noun'), ('집', 'Noun'), ('바꿔가며', 'Verb'), ('시켜', 'Verb'), ('먹는데', 'Verb'), ('양', 'Modifier'), ('이', 'Modifier'), ('젤', 'Noun'), ('적은것', 'Verb'), ('같네요', 'Adjective'), ('맛', 'Noun'), ('은', 'Josa'), ('옛날', 'Noun'), ('느낌', 'Noun'), ('이라', 'Josa'), ('괜찮네요', 'Adjective')]","['마리', '이적', '습니', '일주일', '번', '정도', '치킨', '집', '젤', '맛', '옛날', '느낌']",",너무",,",바꿔가며,시켜,먹는데,적은것",",같네요,괜찮네요"
2021년 11월 02일,서초동,페리카나-서초동점,re**님,양념 치킨/1,늦지 않게 배달해 주셨어요.,3,3,3,이미지는 없어요,사장님 답글이 없어요 ,늦지 않게 배달해 주셨어요,"['늦지', '않게', '배달', '해', '주셨어요']","[('늦지', 'Verb'), ('않게', 'Verb'), ('배달', 'Noun'), ('해', 'Verb'), ('주셨어요', 'Verb')]",['배달'],,,",늦지,않게,해,주셨어요",
2021년 11월 02일,서초동,페리카나-서초동점,wi**님,반반（간장 반＋마늘 반）/1(치킨 선택(뼈있는 치킨)),굿이네요. 맛있게 잘 먹었습니다. 수고하셨습니다.,5,5,5,이미지는 없어요,사장님 답글이 없어요 ,굿이네요 맛있게 잘 먹었습니다 수고하셨습니다,"['굿', '이네', '요', '맛있게', '잘', '먹었습니다', '수고', '하셨습니다']","[('굿', 'Noun'), ('이네', 'Josa'), ('요', 'Noun'), ('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹었습니다', 'Verb'), ('수고', 'Noun'), ('하셨습니다', 'Verb')]","['굿', '요', '수고']",,,",잘,먹었습니다,하셨습니다",",맛있게"
2021년 11월 02일,서초동,페리카나-서초동점,lg**님,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),맛있어요~근데 일회용 수저 안받겠다고 표시했는데 주셨어요 ㅠ,5,4,5,https://rev-static.yogiyo.co.kr/b14fa51f74482ba19ecc38bd788d6757_tn.jpg,사장님 답글이 없어요 ,맛있어요근데 일회용 수저 안받겠다고 표시했는데 주셨어요 ㅠ,"['맛있어요', '근데', '일회용', '수저', '안', '받겠다고', '표시', '했는데', '주셨어요', 'ㅠ']","[('맛있어요', 'Adjective'), ('근데', 'Adverb'), ('일회용', 'Noun'), ('수저', 'Noun'), ('안', 'VerbPrefix'), ('받겠다고', 'Verb'), ('표시', 'Noun'), ('했는데', 'Verb'), ('주셨어요', 'Verb'), ('ㅠ', 'KoreanParticle')]","['일회용', '수저', '표시']",",근데",,",받겠다고,했는데,주셨어요",",맛있어요"
2021년 11월 02일,서초동,페리카나-서초동점,wh**님,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),옛날치킨 맛있어요.,5,5,5,이미지는 없어요,사장님 답글이 없어요 ,옛날치킨 맛있어요,"['옛날', '치킨', '맛있어요']","[('옛날', 'Noun'), ('치킨', 'Noun'), ('맛있어요', 'Adjective')]","['옛날', '치킨']",,,,",맛있어요"
2021년 11월 02일,서초동,페리카나-서초동점,wh**님,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),양도 괜찮고 맛있음 배달도 빠름,5,5,5,이미지는 없어요,사장님 답글이 없어요 ,양도 괜찮고 맛있음 배달도 빠름,"['양도', '괜찮고', '맛있음', '배달', '도', '빠름']","[('양도', 'Noun'), ('괜찮고', 'Adjective'), ('맛있음', 'Adjective'), ('배달', 'Noun'), ('도', 'Josa'), ('빠름', 'Adjective')]","['양도', '배달']",,,,",괜찮고,맛있음,빠름"
2021년 11월 02일,서초동,페리카나-서초동점,sp**님,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),배달도 빠르고 역시 맛있어요:),5,5,5,이미지는 없어요,사장님 답글이 없어요 ,배달도 빠르고 역시 맛있어요,"['배달', '도', '빠르고', '역시', '맛있어요']","[('배달', 'Noun'), ('도', 'Josa'), ('빠르고', 'Adjective'), ('역시', 'Noun'), ('맛있어요', 'Adjective')]","['배달', '역시']",,,,",빠르고,맛있어요"
2021년 11월 02일,서초동,페리카나-서초동점,   손님,누꼬진짬뽕（뼈있는치킨）/1,맛나요! 좋아요! 싱기방기해요!,4,4,4,이미지는 없어요,사장님 답글이 없어요 ,맛나요 좋아요 싱기방기해요,"['맛', '나', '요', '좋아요', '싱', '기', '방기', '해', '요']","[('맛', 'Noun'), ('나', 'Josa'), ('요', 'Noun'), ('좋아요', 'Adjective'), ('싱', 'Noun'), ('기', 'Modifier'), ('방기', 'Noun'), ('해', 'Noun'), ('요', 'Josa')]","['맛', '요', '싱', '방기', '해']",,,,",좋아요"
2021년 11월 02일,서초동,페리카나-서초동점,lo**님,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),양이 적은거 같아요,4,2,4,https://rev-static.yogiyo.co.kr/f40f4297e0ce9237313a18b196f4ec17_tn.jpg,사장님 답글이 없어요 ,양이 적은거 같아요,"['양', '이', '적은거', '같아요']","[('양', 'Noun'), ('이', 'Josa'), ('적은거', 'Verb'), ('같아요', 'Adjective')]",['양'],,,",적은거",",같아요"
2021년 11월 02일,서초동,페리카나-서초동점,il**님,순살양념 치킨/1,배달도 빠르고 맛나요~,5,5,5,이미지는 없어요,사장님 답글이 없어요 ,배달도 빠르고 맛나요,"['배달', '도', '빠르고', '맛', '나', '요']","[('배달', 'Noun'), ('도', 'Josa'), ('빠르고', 'Adjective'), ('맛', 'Noun'), ('나', 'Josa'), ('요', 'Noun')]","['배달', '맛', '요']",,,,",빠르고"
2021년 11월 02일,서초동,페리카나-서초동점,zi**님,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),바삭바삭하고ㅈ질리지않는 양념이매력적이내요,4,4,4,이미지는 없어요,사장님 답글이 없어요 ,바삭바삭하고ㅈ질리지않는 양념이매력적이내요,"['바삭바삭하고', 'ㅈ', '질리', '지', '않는', '양념', '이', '매력', '적', '이내', '요']","[('바삭바삭하고', 'Adjective'), ('ㅈ', 'KoreanParticle'), ('질리', 'Noun'), ('지', 'Josa'), ('않는', 'Verb'), ('양념', 'Noun'), ('이', 'Determiner'), ('매력', 'Noun'), ('적', 'Suffix'), ('이내', 'Noun'), ('요', 'Josa')]","['질리', '양념', '매력', '이내']",,,",않는",",바삭바삭하고"
