크롤링시간,지역,가게이름,아이디,몇시간전,주문내용,댓글,맛,양,배달,사장,사진주소
2021년 8월 6일,권선동,교촌치킨-매교점,so**님,2021년 8월 6일,교촌레드순살[R]/1(사이드 메뉴(선택안함)),맛있게 잘먹었어요~~^^,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/bc18009259a97c43412bca586a0a1f6b_tn.jpg
2021년 8월 6일,권선동,교촌치킨-매교점,dk**님,2021년 8월 6일,교촌반반콤보/1,뜨근뜨근하게 잘묵엇네오 ㅎㅎ,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 8월 6일,권선동,교촌치킨-매교점,   손님,2021년 8월 6일,교촌콤보/1,올만에 주문해서 맛나게 잘 먹었습니다.,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 8월 5일,권선동,교촌치킨-매교점,ny**님,2021년 8월 5일,교촌허니콤보/1,아이랑 너무맛잇게 먹엇어요~담에도 교촌~^^,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 8월 5일,권선동,교촌치킨-매교점,sh**님,2021년 8월 5일,교촌허니콤보/1(사이드 메뉴(선택안함)),매번 잘 먹고 있어요다리 날개 말고 동그란부분이살이 촉촉하지 않고 매말랐다 해야하나그부분이 좀 아쉬웠어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a7e50ff558b9f2cb6d5dd62bdf2a6e28_tn.jpg
2021년 8월 4일,권선동,교촌치킨-매교점,el**님,2021년 8월 4일,교촌콤보/1(사이드 메뉴(선택안함)),"튀김,양념상태 타지점 평균미달 재주문의사없음",3,3,3,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 8월 3일,권선동,교촌치킨-매교점,pe**님,2021년 8월 3일,교촌반반오리지날/1,맛있게 잘먹었습니다~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/b3e042bca92955bc7bcb888818974349_tn.jpg
2021년 8월 2일,권선동,교촌치킨-매교점,wi**님,2021년 8월 2일,교촌허니오리지날/1,맛과 양 모두 만족하고 맛있게 먹었어요 허니소스가 치킨과 잘 어울리네요 추천합니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a182416b43da131396189a85277b85bf_tn.jpg
2021년 8월 1일,권선동,교촌치킨-매교점,ve**님,2021년 8월 1일,교촌반반콤보/1,맛있게 잘 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/e4f4fc155b275fca0f541eed5f5b3142_tn.jpg
2021년 8월 1일,권선동,교촌치킨-매교점,hp**님,2021년 8월 1일,교촌콤보/1,맛있어요 맛있어요 맛있어요 맛있어요 맛있어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 31일,권선동,교촌치킨-매교점,hu**님,2021년 7월 31일,교촌레드윙/1(사이드 메뉴(선택안함)),맛은 보증되고다른것보다 늘 배달예상시간이 정확해서더욱 좋으것같습니다맛있게 잘 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 30일,권선동,교촌치킨-매교점,st**님,2021년 7월 30일,"교촌레드콤보/1(사이드 메뉴(칩카사바)),코카콜라（1.25L）/1",수원 교촌은 매교점만 먹고있어요~ 가장 맛있게 만들어주시고 친절해서 좋아요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/e3d8f8cd9416d9061a02f0a24aa15c51_tn.jpg
2021년 7월 30일,권선동,교촌치킨-매교점,su**님,2021년 7월 30일,교촌허니콤보/1,우리집 막딩이 최애 치킨 ㅋ맛나게 잘 먹었습니다~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/236c53254612f6645a98325623e98609_tn.jpg
2021년 7월 29일,권선동,교촌치킨-매교점,qk**님,2021년 7월 29일,교촌반반윙/1(사이드 메뉴(선택안함)),치킨도 바삭하고 양념도 너무 맛있어요앞으로 치킨은 여기서만 시킬게요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 29일,권선동,교촌치킨-매교점,lo**님,2021년 7월 29일,교촌허니콤보/1,맛있게 잘먹었어요배달도 빨리 왔습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/6c4bd81b1b9c4d4e4254ea2d95e08351_tn.jpg
2021년 7월 28일,권선동,교촌치킨-매교점,ka**님,2021년 7월 28일,교촌반반콤보/1,먹다가 찍어서 벌써 간장쪽은 다 먹었네용 다른 매장보다 매교점이 맛있어요~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/f84e533ccc97c93158a6fe2279fb4ac4_tn.jpg
2021년 7월 27일,권선동,교촌치킨-매교점,le**님,2021년 7월 27일,교촌콤보/1,늘먹던  치킨~~역시 맛나요배달도 빠르고  좋이용,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/fcd8be38dc69d31f74d57d9224fc0aa5_tn.jpg
2021년 7월 27일,권선동,교촌치킨-매교점,jo**님,2021년 7월 27일,교촌레허반반순살/1,또시킬듯 맛잇음 굿,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 27일,권선동,교촌치킨-매교점,my**님,2021년 7월 27일,교촌발사믹치킨/1,맛있게 잘먹었습니다.,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/9454a7d98d853a0d3839edc55c82219b_tn.jpg
2021년 7월 26일,권선동,교촌치킨-매교점,pe**님,2021년 7월 26일,교촌반반오리지날/1(사이드 메뉴(교촌웨지감자（세트）)),맛있게 잘 먹었습니다~ 근데 다른집 앞에 놓고 가셔서 복도를 서성이며 치킨 찾기 했네요ㅎ 배달하실때 호수 잘 보고 배달해주세요~,5,5,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/98a4ba9ec0885ae8e1486eced7323d71_tn.jpg
2021년 7월 25일,권선동,교촌치킨-매교점,pi**님,2021년 7월 25일,"교촌치즈트러플순살/1,교촌레드스틱/1,교촌궁중닭갈비볶음밥（간장맛）/1,교촌마라떡볶이/1,코카콜라（1.25L）/1",바삭하니 맛있어요~ 먹다보니 소스가 부족해서 다음에는 소스 추가해야겠어요~~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/cb74f64beb1d0aeeca621c14948a189b_tn.jpg
2021년 7월 25일,권선동,교촌치킨-매교점,wn**님,2021년 7월 25일,교촌발사믹치킨/1,맛있아요신메뉴 괜찮아요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 24일,권선동,교촌치킨-매교점,su**님,2021년 7월 24일,교촌반반콤보/1(사이드 메뉴(교촌퐁듀치즈볼)),참 맛있어요~!또 시켜야뎄다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 24일,권선동,교촌치킨-매교점,lo**님,2021년 7월 24일,교촌레드윙/1(사이드 메뉴(쫀드칸꽈배기（시나몬슈가）)),맛잇어요.........,5,5,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/cbdbb07dc90e128bd3add9c02cb5f439_tn.jpg
2021년 7월 24일,권선동,교촌치킨-매교점,qo**님,2021년 7월 24일,교촌윙/2,올림픽보면서 교촌치킨 먹어줘야징!!!대한민국 올림픽선수분들 화이팅!!!대한민국 대표치킨!!!교촌치킨 화이팅!!!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/0bce1a1251f06b3b023602c4fa691d3c_tn.jpg
2021년 7월 24일,권선동,교촌치킨-매교점,xm**님,2021년 7월 24일,교촌반반콤보/1,교촌은 진리,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 22일,권선동,교촌치킨-매교점,Ta**님,2021년 7월 22일,"교촌오리지날/1,교촌레드오리지날/1",잘 먹었습니다! 맛있었어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 22일,권선동,교촌치킨-매교점,yu**님,2021년 7월 22일,교촌허니콤보/1,지인 소개로 함 시켜먹어 봤습니다 긋긋 입니다~~ 번창하세요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 22일,권선동,교촌치킨-매교점,co**님,2021년 7월 22일,"교촌레드콤보/1(사이드 메뉴(교촌웨지감자（세트）,교촌순살[S]（간장）))",덜 매워요 아쉽네요,3,5,4,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 22일,권선동,교촌치킨-매교점,cl**님,2021년 7월 22일,교촌반반오리지날/1,아주맛나고 배달도 빠릅니다굿굿 역쉬,5,4,4,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 21일,권선동,교촌치킨-매교점,po**님,2021년 7월 21일,교촌레허반반순살/1(사이드 메뉴(선택안함)),배달시간보다도 빨리왔고.치킨도 따끈하게.양념 넉넉히 너무 맛있게 먹었어요콜라도 감사합니다~^^,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/007c738d0ff13318a1223cde1094733d_tn.jpg
2021년 7월 20일,권선동,교촌치킨-매교점,15**님,2021년 7월 20일,교촌오리지날/1,항상 잘받아서 맛나게 먹네요~~~감사,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 19일,권선동,교촌치킨-매교점,se**님,2021년 7월 19일,교촌반반콤보/1,닭의 신선도가 !!!!!뼈를 보면!!!!!!!!!!!!!!!!!!몇호닭을 쓰는지는 모르겠으나 너무  *,1,1,2,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 18일,권선동,교촌치킨-매교점,s0**님,2021년 7월 18일,"교촌레드오리지날/1(사이드 메뉴(선택안함)),교촌허니오리지날/1",이번에도 맛있게 잘 먹었어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 18일,권선동,교촌치킨-매교점,el**님,2021년 7월 18일,교촌발사믹치킨/1(사이드 메뉴(교촌퐁듀치즈볼)),이벤트참여발삭치킨 신메뉴라서 주문했는데 소스가 느끼하네요치즈볼은 맛났어요,4,4,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/d10befecf345851f636df74f438f591f_tn.jpg
2021년 7월 17일,권선동,교촌치킨-매교점,ek**님,2021년 7월 17일,교촌반반오리지날/1(사이드 메뉴(교촌웨지감자（세트）)),주말 저녁이라 배달시간이 조금 있었지만 생각보다 빨리 오고 포장도 깔끔하게 해주셔서 먹기 좋았어요 교촌치킨 맛은 당연히 말해뭐해 수준이라 한마리 순삭했습니닷👍,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/dd745533cf60e1aa66504b006d927a6b_tn.jpg
2021년 7월 17일,권선동,교촌치킨-매교점,ae**님,2021년 7월 17일,교촌레드콤보/1(사이드 메뉴(교촌레드순살[S])),저녁에 맛나게 먹었어요~,5,5,4,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 17일,권선동,교촌치킨-매교점,ps**님,2021년 7월 17일,교촌반반윙/1,정말 맛있게 튀겨져서 오네여 ㅎㅎ  굿굿,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/2d1bb0e133c3de6f5579d9d657551acc_tn.jpg
2021년 7월 16일,권선동,교촌치킨-매교점,rl**님,2021년 7월 16일,교촌허니콤보/1,맛있게 잘먹었습니다~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 16일,권선동,교촌치킨-매교점,xj**님,2021년 7월 16일,교촌레드콤보/1,잘먹었습니다 오늘도,4,4,4,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 16일,권선동,교촌치킨-매교점,hy**님,2021년 7월 16일,교촌허니오리지날/1,역시 허니콤보 맛있어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 16일,권선동,교촌치킨-매교점,kr**님,2021년 7월 16일,교촌허니콤보/1,한번도 빠짐없이 맛있어요~!!!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 15일,권선동,교촌치킨-매교점,rl**님,2021년 7월 15일,교촌리얼후라이드/1,살면서 교촌이 30분만에 온건 처음이네요ㅎㅎ후라이드는 개인적으로 비땡큐보다 낫네요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/af59e50c246599297b2de70ae9bb8a66_tn.jpg
2021년 7월 15일,권선동,교촌치킨-매교점,so**님,2021년 7월 15일,교촌레드오리지날/1(사이드 메뉴(선택안함)),맛있게 잘먹었어요~^^,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/38e0637daa4c19dd7348bd89a46d4326_tn.jpg
2021년 7월 14일,권선동,교촌치킨-매교점,km**님,2021년 7월 14일,교촌레드콤보/1(사이드 메뉴(선택안함)),맛있게 잘 먹었습니다 ^^,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/5c4dca047ca33e2137d8d76bfbd53534_tn.jpg
2021년 7월 14일,권선동,교촌치킨-매교점,aj**님,2021년 7월 14일,"교촌고르곤치즈볼/1,쫀드칸꽈배기（콘치즈）/2,쫀드칸꽈배기（시나몬슈가）/1",꽈배기와 치즈볼 맛있게 먹었어요교촌치킨두 자주 먹지만늘 맛있게 먹겠습니다,4,4,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/8c1ae5dff8e40cf338d66f90c2c59f81_tn.jpg
2021년 7월 14일,권선동,교촌치킨-매교점,j_**님,2021년 7월 14일,교촌허니콤보/1(디핑소스 추가(레드디핑소스)),맛있어요 감사합니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/d58580577af57ca4e0ac7c2298c85964_tn.jpg
2021년 7월 13일,권선동,교촌치킨-매교점,xm**님,2021년 7월 13일,교촌반반콤보/1(사이드 메뉴(교촌웨지감자（세트）)),역시 교촌은 존맛,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 13일,권선동,교촌치킨-매교점,dm**님,2021년 7월 13일,"교촌반반오리지날/1(사이드 메뉴(교촌웨지감자（세트）,교촌고르곤치즈볼),디핑소스 추가(교촌잠발라야소스,트러플사워소스))",치즈볼 진짜 작긴 한데 맛있어서 또 시켜먹을듯 합니다... 괜히 맛있어서는..ㅠ웨지감자도 치킨도 다 깔끔하고 맛있고 닭고기 잡내도 하나도 안나요. 제가 먹어본 교촌중에 제일 깔끔한 맛인 것 같네요.아 그리고 소스 트러플이랑 갈색소스 두개 다 완전 맛있었어요!,5,4,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/eb9d49b79db022e550a4f82038d7aa0f_tn.jpg
2021년 7월 13일,권선동,교촌치킨-매교점,gg**님,2021년 7월 13일,"교촌반반콤보/1,교촌허니순살[S]/1,코카콜라（1.25L）/1",순살이 생각보다 맛이 좋더라구요 많이퍽퍽하지도 않고,5,5,3,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 13일,권선동,교촌치킨-매교점,so**님,2021년 7월 13일,교촌순살[R]/1,fbvbbbbbbbg,4,4,4,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 11일,권선동,교촌치킨-매교점,sd**님,2021년 7월 11일,교촌반반콤보/1,맛있고 교촌은 사랑입니다~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 11일,권선동,교촌치킨-매교점,hy**님,2021년 7월 11일,"교촌레드윙/1,교촌허니콤보/1(디핑소스 추가(레드디핑소스))",늘~~믿고 먹는 교촌입니다~ 매운양념 넉넉하게  요청드려도 잊지않고 매번 맛있게 조리해서 보내주시는 매교점 너무 감사합니다~오늘도 가족들과 즐거운 시간 이였어요.잘먹었습니다~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/8163c132a8e79cd1f5b9d4915ccdd5ad_tn.jpg
2021년 7월 11일,권선동,교촌치킨-매교점,mu**님,2021년 7월 11일,"교촌허니콤보/1,교촌반반콤보/1",바삭하고 뜨끈하고 간도 입에 딱이고~ 초복이라 바쁜 날이셨을텐데 너무 맛있게 잘 해서 보내주셔서 오랜만에 과식했네요~~ 감사합니다!!!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/3a8e3d16e6a0b1be0e6805e87c91f6a0_tn.jpg
2021년 7월 11일,권선동,교촌치킨-매교점,ho**님,2021년 7월 11일,교촌레허반반순살/1,맛있고 다 좋은데… 이 찝찝한 기분 ㅋ 왜 양념이 상자에 묻어서 꼭 누가 꺼내 먹은거 같은 이런 기분;;; 전화 할까 하다가 그냥 먹었어요. 스티커를 세군데 다 붙여야 왠지 안심될듯…믿어야 하는 세상인데;;;; 그래도 치킨은 맛있었어요❤️,5,5,1,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/763aa38983d3aac39bc30b3a4b1aab99_tn.jpg
2021년 7월 11일,권선동,교촌치킨-매교점,me**님,2021년 7월 11일,교촌반반윙/1,매번맛있게 잘먹었습니다. 아이도 너무잘먹네요 ㅋㅋ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/69051be20adba0280afca5bab68707df_tn.jpg
2021년 7월 11일,권선동,교촌치킨-매교점,an**님,2021년 7월 11일,교촌레드콤보/1(사이드 메뉴(선택안함)),바삭하게 튀겨 주셔서 더 좋았어요~~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 11일,권선동,교촌치킨-매교점,gg**님,2021년 7월 11일,"교촌오리지날/1,교촌허니콤보/1",맛있었어요! 다음에도 주문할게요~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/e3924c048a3bb14d9a37286b4ee7a527_tn.jpg
2021년 7월 10일,권선동,교촌치킨-매교점,sh**님,2021년 7월 10일,교촌시그니처순살세트/1,순살이라 입에 쏙 넣어먹을수있어 편하고세가지 맛을 한번에 먹을수있어서 좋았어요^^,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/05cee584d1686fbb6b5e48483cd2fcb8_tn.jpg
2021년 7월 10일,권선동,교촌치킨-매교점,mu**님,2021년 7월 10일,"교촌허니오리지날/1(사이드 메뉴(선택안함)),생맥주（1000cc）/1",맛나게 잘 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/aed83227a0f0fec058dc73b291a0b594_tn.jpg
2021년 7월 10일,권선동,교촌치킨-매교점,wo**님,2021년 7월 10일,교촌허니콤보/1,맛있어요 닭을 깨끗하게 씻어서 그런지 냄새도 안나요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 10일,권선동,교촌치킨-매교점,sh**님,2021년 7월 10일,교촌허니콤보/1(디핑소스 추가(레드디핑소스)),3일에 두번을 시켜 먹었네요. ㅎ,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 10일,권선동,교촌치킨-매교점,sh**님,2021년 7월 10일,교촌허니콤보/1(디핑소스 추가(레드디핑소스)),우리집은 치킨하면 교촌입니다.감사합니다.,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 10일,권선동,교촌치킨-매교점,db**님,2021년 7월 10일,교촌반반콤보/1(사이드 메뉴(선택안함)),치킨무 빼달랬는데 바쁘셨는지 주셨더라구요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/d3eeeb34690fca00326a1153200d1dc4_tn.jpg
2021년 7월 9일,권선동,교촌치킨-매교점,ko**님,2021년 7월 9일,"교촌반반콤보/1,코카콜라（1.25L）/1",너무 맛있어요  ...,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 9일,권선동,교촌치킨-매교점,go**님,2021년 7월 9일,교촌레허반반순살/1,잘먹었습니다~~~~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/f58bd07e08680e99dde7d54fc9967e32_tn.jpg
2021년 7월 8일,권선동,교촌치킨-매교점,ah**님,2021년 7월 8일,"교촌레허반반순살/1(사이드 메뉴(교촌웨지감자（세트）,쫀드칸꽈배기（시나몬슈가）))",진짜 맛있고 좋아요. 다른지점보다 더 맛있어요!!!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 8일,권선동,교촌치킨-매교점,me**님,2021년 7월 8일,교촌반반윙/1,너무맛있어요. 재주문합니다~~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 8일,권선동,교촌치킨-매교점,ss**님,2021년 7월 8일,교촌레드윙/1(사이드 메뉴(선택안함)),맵게해달라고했는데 딱! 먹기좋게 원하던!최고최고에요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/f6bda74a63fc1f3d12c44bf76dfe0a68_tn.jpg
2021년 7월 8일,권선동,교촌치킨-매교점,rl**님,2021년 7월 8일,"교촌허니콤보/1(디핑소스 추가(레드디핑소스)),교촌웨지감자/1",맛있게잘먹었습니다~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/d6f1317eaa1409d20098f31367403d11_tn.jpg
2021년 7월 8일,권선동,교촌치킨-매교점,ha**님,2021년 7월 8일,교촌레드순살[R]/1,만족해요~ 배달은 비대면 요청했는데 대면으로 주셔서 조금 아쉬웠어요 그래도 친절하셨습니다,5,5,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/bb16af2e3106321d13dd06d01466247f_tn.jpg
2021년 7월 8일,권선동,교촌치킨-매교점,al**님,2021년 7월 8일,교촌레드콤보/1(디핑소스 추가(교촌무우)),맛있게 잘먹었습니다 수고가 많으시네요~~번창하세요.,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 7일,권선동,교촌치킨-매교점,s0**님,2021년 7월 7일,"교촌레드오리지날/1(사이드 메뉴(선택안함)),교촌허니오리지날/1(사이드 메뉴(선택안함))",애들이 좋아해서 시켰는데 역시 다들 맛있게 먹었어요.,4,4,4,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 7일,권선동,교촌치킨-매교점,cj**님,2021년 7월 7일,교촌레드콤보/1,잘먹었습니다 또주문할게요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/24aa3802e08864d55fc1ca03cc257b0a_tn.jpg
2021년 7월 7일,권선동,교촌치킨-매교점,mr**님,2021년 7월 7일,교촌레드윙/1,평소에 레드윙 좋아하는데 매콤해서 너무너무 맛있네요~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/00d620b3ddda350440a3a9e28432993e_tn.jpg
2021년 7월 7일,권선동,교촌치킨-매교점,zy**님,2021년 7월 7일,교촌허니콤보/1,맛잇어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 7일,권선동,교촌치킨-매교점,sp**님,2021년 7월 7일,교촌살살치킨/1,잘먹었습니다 다음에,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 7일,권선동,교촌치킨-매교점,ra**님,2021년 7월 7일,교촌레허반반순살/1,배송 빠르고 조용히 가져다 주셔셔 감사합니다따뜻하고 맛있게 잘 먹었습니다*^^*,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/59a6255e82810e608433c8e750e1efd9_tn.jpg
2021년 7월 5일,권선동,교촌치킨-매교점,qo**님,2021년 7월 5일,교촌윙/1,매일 매일 먹고싶은 맛^^,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/4c47f565d3962d48e1a0557a926c6abc_tn.jpg
2021년 7월 5일,권선동,교촌치킨-매교점,my**님,2021년 7월 5일,교촌윙/1,너무 맛있게 잘먹었습니다한번 시키고 부족해서 또 시켰네요처음 부터 고민하지말고 2마리 시킬걸 그랬어요 괜히 배달비만 더썼네요ㅜ,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 5일,권선동,교촌치킨-매교점,ro**님,2021년 7월 5일,교촌레드윙/1,레드윙 맛있습니다~~다음에 또 시켜먹을게용!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a22d1274a2a170229222c37573ecc928_tn.jpg
2021년 7월 4일,권선동,교촌치킨-매교점,ta**님,2021년 7월 4일,교촌발사믹치킨/1(사이드 메뉴(교촌웨지감자（세트）)),신제품 맛이 궁금해서 주문했어요. 발사믹치킨은 바삭했지만 소스맛이 좀 느끼한듯.,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/c1833c840e51fad841db0f5d86c5792f_tn.jpg
2021년 7월 4일,권선동,교촌치킨-매교점,sg**님,2021년 7월 4일,"교촌레드순살[R]/1,교촌허니콤보/1",믿고먹는 교촌 다음에 또 시키겠습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/472ee346a20baf85ec040663019e8a8d_tn.jpg
2021년 7월 4일,권선동,교촌치킨-매교점,   손님,2021년 7월 4일,교촌반반순살[R]/1,ㅋㅋㅋㅋㅋ 맛있어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 4일,권선동,교촌치킨-매교점,ss**님,2021년 7월 4일,교촌허니콤보/1(디핑소스 추가(하바네로마요소스)),배달도 빠르구 역시 교촌 !!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 4일,권선동,교촌치킨-매교점,88**님,2021년 7월 4일,교촌레드윙/1,굿굿 콜라 서비스도 감사해요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/648317c27b41cf78f9d9d8957ed86dc8_tn.jpg
2021년 7월 3일,권선동,교촌치킨-매교점,hy**님,2021년 7월 3일,"교촌레드윙/1,교촌허니콤보/1(디핑소스 추가(레드디핑소스))",역시 핫윙 맛나요~특히 매교점 양념 맛나게 잘하시는것 같습니다. 콜라가안와 전화드렸더니 비도 오고 바쁜시간인데도 빠르게 가져다 주셨어요~잘 먹었습니다~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/f205ba48a2da39f0a409db1e78eed473_tn.jpg
2021년 7월 3일,권선동,교촌치킨-매교점,jo**님,2021년 7월 3일,"교촌오리지날/1(사이드 메뉴(선택안함)),교촌레드윙/1",맛나게 잘먹었습니다.,4,4,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/999bb56fefc840cfd7dd3ba743941d37_tn.jpg
2021년 7월 2일,권선동,교촌치킨-매교점,12**님,2021년 7월 2일,교촌리얼후라이드/1,딱딱하고 탄냄새가 나네요.,1,3,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 2일,권선동,교촌치킨-매교점,py**님,2021년 7월 2일,"교촌허니오리지날/1(사이드 메뉴(선택안함),디핑소스 추가(교촌무우,레드디핑소스))",오자마자 바로 먹느라 사진을 못찍었는데소스 진하게 발라달라는 요청도 잘 들어주시고 코카콜라로 이벤트 음료 주신 것도 전부 다 좋았어요교촌 허니는 바로 먹어도 맛있고 식은 뒤에 먹어도 맛있고 좋아요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 2일,권선동,교촌치킨-매교점,ze**님,2021년 7월 2일,교촌허니콤보/1,맛있게 잘 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 1일,권선동,교촌치킨-매교점,le**님,2021년 7월 1일,교촌레드윙/1,너무 맛있게 잘 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a8d4b70ae6df0988ba918e95f51aaf89_tn.jpg
