크롤링시간,지역,가게이름,아이디,몇시간전,주문내용,댓글,맛,양,배달,사장,사진주소
2021년 5월 13일,권선동,코리엔탈깻잎두마리치킨-권선점,ha**님,2021년 5월 13일,"두마리 3가지맛 선택/1(치킨선택1(파닭 후라이드),치킨선택2(（BEST）수원 왕갈비치킨),치킨선택3(파닭 양념))",맛있게 잘먹었습니다.~~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/d1230d6072ab433bfd539b74e6e761ff_tn.jpg
2021년 5월 11일,권선동,코리엔탈깻잎두마리치킨-권선점,kd**님,2021년 5월 11일,"두마리 3가지맛 선택/1(치킨선택1(후라이드),치킨선택2(고추쏘핫),치킨선택3(（추천）눈꽃스윗치즈))",사장님 사랑해요 1티어 치킨이에용,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 10일,권선동,코리엔탈깻잎두마리치킨-권선점,su**님,2021년 5월 10일,"재주문율1위 [순살]두마리 3가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（추천）눈꽃스윗치즈),치킨선택3(（인기）양념),음료추가(음료 1.25L 변경))",세가지맛을 즐길 수 있어서 좋아요. 고를 수 있는 양념메뉴도 많던데 이것저것 자주 먹어봐야겠습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/f3111a149ef5a5de2e3d635bce7278e1_tn.jpg
2021년 5월 9일,권선동,코리엔탈깻잎두마리치킨-권선점,ra**님,2021년 5월 9일,"재주문율1위 [순살]두마리 3가지맛 선택/1(치킨선택1(후라이드),치킨선택2(간장),치킨선택3(（인기）양념))",오랜만에 시켜먹었는데 여전히 맛과 구성이 좋네요ㅎㅎ배달도 빠르게왔구요~ 맛도 다양해서 골라먹는 재미가 있습니다~,5,5,5,감사합니다 고객님주말만 직원을 쓰다보니 제가 직접 일을하게되었어요리뷰글도 써드리지못해 아쉬웠어요그래도 리뷰는 항상보고있으니 부족한점 적극 반영해드릴께요맛있게 드시고 건강하세요,https://rev-static.yogiyo.co.kr/a00e6204b9f09ac8e7a5ab5a1aa5cecc_tn.jpg
2021년 5월 9일,권선동,코리엔탈깻잎두마리치킨-권선점,rh**님,2021년 5월 9일,"재주문율1위 [순살]두마리 3가지맛 선택/1(치킨선택1(（NEW）슈프림 불마왕치킨),치킨선택2(눈꽃허니버터),치킨선택3(（BEST）수원 왕갈비치킨),음료추가(음료 1.25L 변경))",마싯게 잘먹었습니다 치즈볼도 너무 마싯게 잘먹었어요!!,5,5,5,고객님 감사합니다치즈볼써비스가 인기가많네요주말만 직원을 쓰다보니 제가 직접 일을하게되었어요리뷰글도 써드리지못해 아쉬웠어요그래도 리뷰는 항상보고있으니 부족한점 적극 반영해드릴께요맛있게 드시고 건강하세요,https://rev-static.yogiyo.co.kr/427efe00b44f57d6e02db45a7872c602_tn.jpg
2021년 5월 9일,권선동,코리엔탈깻잎두마리치킨-권선점,ri**님,2021년 5월 9일,"가성비甲 [순살]한마리 1가지맛 선택/1(치킨선택1(（인기）양념),음료(스프라이트 500ml))",잘 받고 잘 먹었습니다.그런데 너무 오랜간만에 먹는 거여서 음료수가 두 병이 왔네요.다음에는 주지 않으셔도 됩니다.수고 하세요.,5,5,5,고객님 감사합니다맛있게 드셔주셔서 기쁩니다주말만 직원을 쓰다보니 제가 직접 일을하게되었어요리뷰글도 써드리지못해 아쉬웠어요그래도 리뷰는 항상보고있으니 부족한점 적극 반영해드릴께요맛있게 드시고 건강하세요,https://rev-static.yogiyo.co.kr/c561ae25fe0663300557c937b48f9967_tn.jpg
2021년 5월 9일,권선동,코리엔탈깻잎두마리치킨-권선점,ah**님,2021년 5월 9일,"재주문율1위 [순살]두마리 3가지맛 선택/1(치킨선택1(（추천）눈꽃스윗치즈),치킨선택2(（인기）양념),치킨선택3(（BEST）수원 왕갈비치킨))",맛있어용!가성비 굿굿양도 많구 맛도 다양해서좋아용배달 짱 빠릅니당!,4,5,5,고객님 감사합니다양과맛 모두 만족해주셔서 기쁩니다주말만 직원을 쓰다보니 제가 직접 일을하게되었어요리뷰글도 써드리지못해 아쉬웠어요그래도 리뷰는 항상보고있으니 부족한점 적극 반영해드릴께요맛있게 드시고 건강하세요항상 응원해요,https://rev-static.yogiyo.co.kr/dd075b3bc07ffe0c0f7a00e1e6f01e03_tn.jpg
2021년 5월 9일,권선동,코리엔탈깻잎두마리치킨-권선점,di**님,2021년 5월 9일,"재주문율1위 [순살]두마리 3가지맛 선택/1(치킨선택1(（인기）양념),치킨선택2(후라이드),치킨선택3(눈꽃허니버터),사이드추가(소떡소떡（양념맛）),음료추가(음료 1.25L 변경))",오늘도 맛있었어요다음에 또시킬게요,4,3,4,오늘도 참고맙습니다주말만 직원을 쓰다보니 제가 직접 일을하게되었어요리뷰글도 써드리지못해 아쉬웠어요그래도 리뷰는 항상보고있으니 부족한점 적극 반영해드릴께요다음주문시에도 만족드릴수있게 정성을다하겠습니다사랑합니다,이미지는 없어요
2021년 5월 9일,권선동,코리엔탈깻잎두마리치킨-권선점,sm**님,2021년 5월 9일,"신메뉴'[순살]'불마왕치킨 두마리 3가지맛선택＋국물떡볶이/1(치킨선택1(（NEW）불마왕치킨),치킨선택2(슈프림 수원 왕갈비치킨),치킨선택3(양파크리미치킨),국물떡볶이선택(국물떡볶이（보통맛）))",치킨 맛있고 떡볶이도 맛있어요,5,4,5,고객님 감사합니다맛있게 드셔주시니 그저 고마울따름입니다주말만 직원을 쓰다보니 제가 직접 일을하게되었어요리뷰글도 써드리지못해 아쉬웠어요그래도 리뷰는 항상보고있으니 부족한점 적극 반영해드릴께요맛있게 드시고 건강하세요,https://rev-static.yogiyo.co.kr/5dd02f138f9180a82d07cb00611014bf_tn.jpg
2021년 5월 8일,권선동,코리엔탈깻잎두마리치킨-권선점,vk**님,2021년 5월 8일,"재주문율1위 [순살]두마리 3가지맛 선택/1(치킨선택1(슈프림 양념),치킨선택2(（BEST）수원 왕갈비치킨),치킨선택3(（추천）눈꽃스윗치즈),사이드추가(바삭대게튀김 4개))",아주 맛있고 배달이 예상시간보다 빨라서 좋았습니다 리뷰이벤트로 주신 치즈볼도 맛있고요 완전하게  양이 살짝 전보다 적어진..?! 것 같기도 하지만 이건 제가 기분탓인것  같기도 해서 그래두 양은 괜찮습니다 제가 많이 먹어서요!!,5,4,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/c223f3c86be9840099fee5d7805e141d_tn.jpg
2021년 5월 7일,권선동,코리엔탈깻잎두마리치킨-권선점,ba**님,2021년 5월 7일,"재주문율1위 [순살]두마리 3가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（인기）양념),치킨선택3(슈프림 양념))",맛있게 잘먹고 있습니다두번이나 댓글단다고 요청사항을 안적었네요 ㅡㅡ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/ad64ba2975133e7d8dac4676bed01d02_tn.jpg
2021년 5월 7일,권선동,코리엔탈깻잎두마리치킨-권선점,ju**님,2021년 5월 7일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(（NEW）슈프림 불마왕치킨),치킨선택2(핫스파이스))",깻잎과 치킨의 콜라보 좋았습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 7일,권선동,코리엔탈깻잎두마리치킨-권선점,la**님,2021년 5월 7일,"신메뉴'[순살]'불마왕치킨 두마리 세트＋국물떡볶이/1(치킨선택1(후라이드),국물떡볶이선택(국물떡볶이（보통맛）))",맛있어요ㅎㅎ신메뉴~고추장 맛과 살짝 탄 맛이딱 제 취향이네요ㅎㅎ 비슷한 양념은...숯불 더덕구이 맛집의 고추장더덕구이양념 같달까?ㅎㅎ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/1877397ec865052d2379004e5bcc4919_tn.jpg
2021년 5월 7일,권선동,코리엔탈깻잎두마리치킨-권선점,fr**님,2021년 5월 7일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（BEST）수원 왕갈비치킨))",너무 맛있어서 아차하고 먹다가 사진 찍었어요. 너무 맛있네요~ 또시켜먹을게요~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/7ad1bf7b481dce242e8787552aaa527a_tn.jpg
2021년 5월 6일,권선동,코리엔탈깻잎두마리치킨-권선점,ch**님,2021년 5월 6일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(칠리))",잘 먹었습니다 👍😊,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/9b3c144a5fb644934a34bea63d74e302_tn.jpg
2021년 5월 5일,권선동,코리엔탈깻잎두마리치킨-권선점,sk**님,2021년 5월 5일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（인기）양념),사이드추가(소떡소떡（양념맛）),음료추가(음료 1.25L 변경))",맛있어서 자주 시켜먹어요^^*,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 5일,권선동,코리엔탈깻잎두마리치킨-권선점,jj**님,2021년 5월 5일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(슈프림 양념))",진짜 맛있는것 같애요 양도 많구여,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 5일,권선동,코리엔탈깻잎두마리치킨-권선점,vk**님,2021년 5월 5일,"재주문율1위 [순살]두마리 3가지맛 선택/1(치킨선택1(（인기）양념),치킨선택2(（BEST）수원 왕갈비치킨),치킨선택3(（추천）눈꽃스윗치즈))",양도 많고 배달도 예상시간보다 빠르고 이벤트로 받응 치즈볼도 존맛이에요!!  두번 아니 세번.. 여기만 먹을꺼에여... 저는 다 베스트로만 맛 시켰는덷.. 강추합니다 존맛탱 ㅠ 사장님 복받으세요 ㅠ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/708b71f6e117b87787209c5f9759da43_tn.jpg
2021년 5월 5일,권선동,코리엔탈깻잎두마리치킨-권선점,hw**님,2021년 5월 5일,"재주문율1위 [순살]두마리 3가지맛 선택/1(치킨선택1(（BEST）수원 왕갈비치킨),치킨선택2(（NEW）슈프림 불마왕치킨),치킨선택3(（인기）양념))",맛있게 잘 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/4cc8b945389ad1a0d6f3d3bcc14968e5_tn.jpg
2021년 5월 5일,권선동,코리엔탈깻잎두마리치킨-권선점,la**님,2021년 5월 5일,황금지단치킨 한마리/1,아무리 맛없어도 별 4개는 주는편인데 이건 메뉴이름자체를 바꾸셔야 할것 같아서 부득이하게 별한개로 남깁니다. 저는 순살 치킨은 아예 안먹습니다. 순살치킨인줄 알았다면 여기서 안 시켰을거에요. 분명히 다른 메뉴에는 [순살]치킨이라는 표기가 있었지만 제가 시킨 메뉴에는 순살 표기가 없어서 저는 당연히 뼈 치킨인줄 알았어요. 전화해서 여쭤보니 이집은 무조건 다 순살이라고하네요.원산지표기에도 뼈닭/순살 구분이 되어있길래 당연히 뼈치킨인줄 알았습니다. 순살 안먹어서 안먹고 버렸는데 부디 꼭 순살치킨이면 순살이라고 메뉴에 표기부탁드립니다.,1,1,0,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 5일,권선동,코리엔탈깻잎두마리치킨-권선점,dk**님,2021년 5월 5일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(슈프림 양념))",맛있네용 잘먹엇습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a85da9213b2b36b4a3dd8f4c06c54b84_tn.jpg
2021년 5월 5일,권선동,코리엔탈깻잎두마리치킨-권선점,ki**님,2021년 5월 5일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(후라이드))",배달빠르고 양 많고 맛잇어요~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 4일,권선동,코리엔탈깻잎두마리치킨-권선점,ho**님,2021년 5월 4일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(후라이드),음료추가(음료 1.25L 변경))",맛있어서 단골되었어요~그런데 감자가 좀 짜요ㅠㅠ 식으면 완전짜요ㅠㅠ,5,5,3,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 4일,권선동,코리엔탈깻잎두마리치킨-권선점,2r**님,2021년 5월 4일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（인기）양념))",처음 먹어보는데 조합이 독특하네요. 떡꼬치가 정말 맛있었어요,4,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/485d934ec38bea62854ee10ef77e8400_tn.jpg
2021년 5월 4일,권선동,코리엔탈깻잎두마리치킨-권선점,dl**님,2021년 5월 4일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（인기）양념),음료추가(음료 1.25L 변경))",치킨은 여기서만 먹네요 너무 맛있어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/2c46f3c04fccd9689dfa4eb0726a8964_tn.jpg
2021년 5월 4일,권선동,코리엔탈깻잎두마리치킨-권선점,ba**님,2021년 5월 4일,"재주문율1위 [순살]두마리 3가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（인기）양념),치킨선택3(（BEST）수원 왕갈비치킨)),코카콜라 500ml/1",맛있게 잘 먹었습니다~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/71a9801383289f5c6466a5b29078df58_tn.jpg
2021년 5월 4일,권선동,코리엔탈깻잎두마리치킨-권선점,co**님,2021년 5월 4일,"순살치킨（선택）＋볶음밥＋춘권/1(치킨선택1(후라이드),볶음밥선택(햄야채볶음밥))",행사해서 너무싸게 잘먹었어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/210ad8315616762470ae8a8eee006b1c_tn.jpg
2021년 5월 3일,권선동,코리엔탈깻잎두마리치킨-권선점,tj**님,2021년 5월 3일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(슈프림 수원 왕갈비치킨))",첨시켰는데 맛있어요!!! 양도 많구요! ㅎㅎ 잘먹었어요 👍👍,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/c785d169ebfe7185c1c4347dde057de3_tn.jpg
2021년 5월 3일,권선동,코리엔탈깻잎두마리치킨-권선점,wi**님,2021년 5월 3일,"가성비甲 [순살]한마리 1가지맛 선택/1(치킨선택1(슈프림 양념),음료추가(음료 1.25L 변경))",맛있게 잘먹었습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 2일,권선동,코리엔탈깻잎두마리치킨-권선점,po**님,2021년 5월 2일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(슈프림 양념),치킨선택2(（추천）눈꽃스윗치즈),음료추가(음료 1.25L 변경))",며칠 전에 먹었는데 이제서야 리뷰를 쓰네용 ;; ^^ 맛있게 잘 먹었습니당~ 너무 맛있어용,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/0ca0cdfb3574c6461e956a38af5455a4_tn.jpg
2021년 5월 2일,권선동,코리엔탈깻잎두마리치킨-권선점,tr**님,2021년 5월 2일,"재주문율1위 [순살]두마리 3가지맛 선택/1(치킨선택1(（BEST）수원 왕갈비치킨),치킨선택2(（인기）양념),치킨선택3(간장))",수원왕갈비맛 맛있네요!,5,4,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 2일,권선동,코리엔탈깻잎두마리치킨-권선점,k2**님,2021년 5월 2일,"재주문율1위 [순살]두마리 3가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（BEST）수원 왕갈비치킨),치킨선택3(（추천）눈꽃스윗치즈))",비가 내리는 날에 주문했는데 친절하게 배달해주시고 감사합니다👏단골이라 자주시켜 먹는데 먹을 때 마다 항상 만족하고 맛있게 먹습니다🙂🙂,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 2일,권선동,코리엔탈깻잎두마리치킨-권선점,   손님,2021년 5월 2일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（BEST）수원 왕갈비치킨))",맛있어요ㄷㄷ양 짱마늠,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/563a2c9567dac0b558feeeca28a6851b_tn.jpg
2021년 5월 2일,권선동,코리엔탈깻잎두마리치킨-권선점,ry**님,2021년 5월 2일,"재주문율1위 [순살]두마리 3가지맛 선택/1(치킨선택1(（NEW）불마왕치킨),치킨선택2(（BEST）수원 왕갈비치킨),치킨선택3(（추천）눈꽃스윗치즈))",양도 푸짐하고 너무 맛있게 잘먹었습니다.,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/cf27ec31424261d7ef38127057eaa8c8_tn.jpg
2021년 5월 1일,권선동,코리엔탈깻잎두마리치킨-권선점,zl**님,2021년 5월 1일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(슈프림 고추쏘핫),치킨선택2(후라이드))",맛있습니다 역시굿굿,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/0041ee724d1cf42bf87d9c355bc88710_tn.jpg
2021년 5월 1일,권선동,코리엔탈깻잎두마리치킨-권선점,ta**님,2021년 5월 1일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（인기）양념))",맛나고 배달시간도 적당했어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/e3d2c7214c978c6f018909923062fd37_tn.jpg
2021년 5월 1일,권선동,코리엔탈깻잎두마리치킨-권선점,kh**님,2021년 5월 1일,"재주문율1위 [순살]두마리 3가지맛 선택/1(치킨선택1(간장),치킨선택2(（인기）양념),치킨선택3(후라이드))",순살은 무조건 여기 ㅎㅎ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/8706aff980183d00bbe936fcd87ea405_tn.jpg
2021년 5월 1일,권선동,코리엔탈깻잎두마리치킨-권선점,lo**님,2021년 5월 1일,신메뉴'[순살]'불마왕치킨 두마리 세트/1(치킨선택1(후라이드)),양이 엄청많아요 계속 할인하믄 대박인데 ㅎㅎ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/2737beb7d4aa017c2acd6d9540813784_tn.jpg
2021년 5월 1일,권선동,코리엔탈깻잎두마리치킨-권선점,jw**님,2021년 5월 1일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(슈프림 양념),치킨선택2(슈프림 핫스파이스),음료추가(음료 1.25L 변경))",빠르게 잘 받았어요 맛도 만족이요 ㅎㅎ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/f39a77a01ef7d52e41cd0b01da4c3584_tn.jpg
2021년 5월 1일,권선동,코리엔탈깻잎두마리치킨-권선점,gw**님,2021년 5월 1일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(슈프림 양념))",555555555555555555,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 1일,권선동,코리엔탈깻잎두마리치킨-권선점,pa**님,2021년 5월 1일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(후레쉬갈릭),치킨선택2(칠리))",치킨은 사랑입니당~~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/23a9fba69641d4c11b4e22d36f556efd_tn.jpg
2021년 4월 30일,권선동,코리엔탈깻잎두마리치킨-권선점,co**님,2021년 4월 30일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(간장),치킨선택2(고추쏘핫))",오랜만에 시켰는데 맛있읍니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/93f37237959dc7f6879c64c50430af71_tn.jpg
2021년 4월 30일,권선동,코리엔탈깻잎두마리치킨-권선점,fr**님,2021년 4월 30일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(간장))",맛있어요~ 칠리머스타드에 찍어먹으면 더 맛나요~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/b422b9e5528badc1c2c15ef8a2982fe3_tn.jpg
2021년 4월 30일,권선동,코리엔탈깻잎두마리치킨-권선점,kd**님,2021년 4월 30일,"재주문율1위 [순살]두마리 3가지맛 선택/1(치킨선택1(후라이드),치킨선택2(간장),치킨선택3(고추쏘핫))",음식 식어서 속상했는데 식어도 맛있어서 아주 행복하게 막었어요 사장님 사랑해요 -아낙쑤나문,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 4월 30일,권선동,코리엔탈깻잎두마리치킨-권선점,wl**님,2021년 4월 30일,가성비甲 [순살]한마리 1가지맛 선택/1(치킨선택1(（인기）양념)),분명 치킨무 주지말라고 영수증에도 써있는데 치킨무는 넣어서오고 젓가락은 안주시고 뭡니까..?,2,2,3,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/7392b79b03ccbb99ace84870187c1a65_tn.jpg
2021년 4월 30일,권선동,코리엔탈깻잎두마리치킨-권선점,sa**님,2021년 4월 30일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(（NEW）불마왕치킨),치킨선택2(（BEST）수원 왕갈비치킨))",너무달아요;뒷맛이조청맛확올라오네요 체인점이라 양념맛이다똑같을지는몰라도 지금상태에서 단맛민20%정도?빼면넘맛있을듯 먹고난뒤에도 입안이넘달아요; 그외에단점은 랜덤릴수도있겠지만 튀김옷이넘두껍...닭은속에쪼메나게있고 다튀김옷 서비스와정성깔끔포장 다맘에드는데 맛또한있어요!넘단거빼면금상천화일듯요..아쉽네요,4,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/4c48aef0c207728a0083247c8cf77b7f_tn.jpg
2021년 4월 30일,권선동,코리엔탈깻잎두마리치킨-권선점,nj**님,2021년 4월 30일,"재주문율1위 [순살]두마리 3가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（BEST）수원 왕갈비치킨),치킨선택3(눈꽃허니버터),음료추가(음료 1.25L 변경))",제가 맛나게 먹어서 부모님 집에도 시켜 드렸는데 맛있답니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 4월 30일,권선동,코리엔탈깻잎두마리치킨-권선점,kk**님,2021년 4월 30일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（BEST）수원 왕갈비치킨))",바빠서 배달늦는거 이해합니다 근데요 제 주소가 어딨는지도 인지를 못하시더라구요? 그렇게 한참기다려서 받아서 먹는데 좀식긴했어도 맛은 또 나쁘지않네요 다음부터는 배달 신경좀 써주세요 제발,5,5,2,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a8a73c8c831a3cfc3c54d8a093732467_tn.jpg
2021년 4월 30일,권선동,코리엔탈깻잎두마리치킨-권선점,lu**님,2021년 4월 30일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(후라이드))",바삭하고 고소하고 맛있어요 ㅎ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a9a9704ba6b431294a2850088830dc47_tn.jpg
2021년 4월 30일,권선동,코리엔탈깻잎두마리치킨-권선점,ka**님,2021년 4월 30일,"[순살]세마리 3가지맛 선택/1(치킨선택1(후레쉬갈릭),치킨선택2(（인기）양념),치킨선택3(슈프림 핫스파이스))",자주 시켜먹는데 오늘은 치킨이 죄다 식어서왔네요...오래기다린 보람이없네요,4,3,1,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 4월 30일,권선동,코리엔탈깻잎두마리치킨-권선점,ha**님,2021년 4월 30일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(슈프림 양념))",맛나용! 잘 먹었습니다아,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/5ef3e304c74894974a992abcc40bb2ff_tn.jpg
2021년 4월 30일,권선동,코리엔탈깻잎두마리치킨-권선점,rl**님,2021년 4월 30일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(（인기）양념),치킨선택2(간장),음료추가(음료 1.25L 변경))",맛있게 잘 먹었어요! 추천합니당😊😊⭐️👏,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/0288dd5ca8e44cb5a78d28d6a7dbece7_tn.jpg
2021년 4월 30일,권선동,코리엔탈깻잎두마리치킨-권선점,wa**님,2021년 4월 30일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（BEST）수원 왕갈비치킨))",푸짐해서 배부르고 맛있게 잘먹었습니다~~,5,5,0,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/6f6bec107a129899bafbe7e2f883a7f5_tn.jpg
2021년 4월 30일,권선동,코리엔탈깻잎두마리치킨-권선점,yu**님,2021년 4월 30일,"신메뉴 국민고추치킨 한마리/1(순살／뼈 선택（필수）(순살),고추치킨선택1(국민고추치킨))",맛있어요  서비스감사해요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/b81d09cac7b079199d754689c8aca3ad_tn.jpg
2021년 4월 30일,권선동,코리엔탈깻잎두마리치킨-권선점,ma**님,2021년 4월 30일,가성비甲 [순살]한마리 1가지맛 선택/1(치킨선택1(（BEST）수원 왕갈비치킨)),모야 왜케 맛있나요왕갈비치킨 좋네요  처음 먹어보는데 깻잎이랑  먹으니 더 별미입니다맛있어서 머느라 사진은 못찍었어요 감튀는 케이준 스타일이고  역시 좋습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 4월 30일,권선동,코리엔탈깻잎두마리치킨-권선점,so**님,2021년 4월 30일,"가성비甲 [순살]한마리 1가지맛 선택/1(치킨선택1(（BEST）수원 왕갈비치킨),음료추가(음료 1.25L 변경))",시간도 빨리오고ㅡ치킨+감자튀김 구성도 좋아요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 4월 29일,권선동,코리엔탈깻잎두마리치킨-권선점,ch**님,2021년 4월 29일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(（BEST）수원 왕갈비치킨),치킨선택2(후라이드))",30분만에 바로고입니다양이 너무 많아요. 3인도 넉넉합니다왕갈비맛으로했는데 넘 짜네요떡은 맛있어요 쫀쫀하고 딱딱하지 않아요감자튀김도 맛있어요 치즈볼도 맛있어요다음엔 다른 사이드 메뉴도 먹어보고 싶네요맛에서 별한개뺏것은 너무짜ㅠ><,4,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/6617273d116bb62a141cbb720db9e4ef_tn.jpg
2021년 4월 29일,권선동,코리엔탈깻잎두마리치킨-권선점,lc**님,2021년 4월 29일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（NEW）불마왕치킨))",사장님 큰일났어요이제 다른치킨은 못 먹겠네요깻잎 최고입니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/0fc5e33d392ce1a172df3f629c4391af_tn.jpg
